InsCode,Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
68635710163497089,_____,20101219,34950,34950,34950,34950,112590000
68635710163497089,_____,20101220,36697,36697,36697,36697,274075
68635710163497089,_____,20101221,38200,38531,37500,38486,28532764
68635710163497089,_____,20101222,38486,38800,37500,38331,7198250
68635710163497089,_____,20101225,37805,38278,37602,37943,2460574
68635710163497089,_____,20101226,38200,38349,37740,38019,2142528
68635710163497089,_____,20101227,37800,37997,36750,37219,2284484
68635710163497089,_____,20101228,36610,36999,36050,36401,2640476
68635710163497089,_____,20101229,36263,37899,36263,37494,2040910
68635710163497089,_____,20110101,37600,37990,37102,37319,1300871
68635710163497089,_____,20110102,37249,37698,37047,37509,1171093
68635710163497089,_____,20110103,37500,38640,37500,38288,2642975
68635710163497089,_____,20110104,38700,39985,38700,39538,3391433
68635710163497089,_____,20110105,40000,41512,40000,40868,2893842
68635710163497089,_____,20110108,40300,40498,39950,40069,2030510
68635710163497089,_____,20110109,40008,40988,40002,40507,1192326
68635710163497089,_____,20110110,40605,41500,39703,40589,4325751
68635710163497089,_____,20110111,39950,41149,39950,40286,450750
68635710163497089,_____,20110220,41002,43990,41002,42901,5966453
68635710163497089,_____,20110222,42700,43780,42620,43071,1688907
68635710163497089,_____,20110223,43000,43700,42850,43486,1318087
68635710163497089,_____,20110226,43550,44900,43550,44236,1405103
68635710163497089,_____,20110227,44251,44799,44251,44585,699515
68635710163497089,_____,20110228,44600,44600,43608,43961,420132
68635710163497089,_____,20110301,43800,43800,42501,42841,1936494
68635710163497089,_____,20110302,43001,43800,43000,43028,21656689
68635710163497089,_____,20110305,43299,43649,43100,43120,7353063
68635710163497089,_____,20110306,43270,43400,43100,43204,335143
68635710163497089,_____,20110307,43100,43300,43029,43110,615783
68635710163497089,_____,20110308,43250,43500,43111,43277,1277853
68635710163497089,_____,20110309,43500,44480,43500,43619,15824245
68635710163497089,_____,20110312,44099,44399,43981,44018,4687462
68635710163497089,_____,20110313,44032,44900,44032,44278,2475765
68635710163497089,_____,20110314,44700,45848,44220,44280,36437626
68635710163497089,_____,20110315,46000,46494,46000,46466,1924631
68635710163497089,_____,20110316,48000,48597,48000,48458,1182676
68635710163497089,_____,20110319,48942,49970,48410,49095,1739228
68635710163497089,_____,20110326,49499,51549,49053,51019,423313
68635710163497089,_____,20110327,53001,53569,51200,52350,1238816
68635710163497089,_____,20110328,51400,51999,51000,51594,2469722
68635710163497089,_____,20110329,52000,52500,50000,51821,1015917
68635710163497089,_____,20110330,51999,51999,50500,50923,851203
68635710163497089,_____,20110403,50800,50898,50100,50373,555333
68635710163497089,_____,20110404,50120,52500,50120,52039,1615659
68635710163497089,_____,20110405,52880,53190,52053,52804,1459095
68635710163497089,_____,20110406,52900,54000,52102,52734,2593832
68635710163497089,_____,20110409,53500,53999,50100,52409,1776100
68635710163497089,_____,20110410,52229,52229,50212,51053,1037412
68635710163497089,_____,20110411,50590,52100,50590,51423,648877
68635710163497089,_____,20110412,51000,52499,50800,51989,1592438
68635710163497089,_____,20110413,53000,53900,52522,52927,1373149
68635710163497089,_____,20110416,52927,53500,51889,52173,648374
68635710163497089,_____,20110417,52510,53000,52400,52769,1679104
68635710163497089,_____,20110418,52802,53000,52500,52814,1129095
68635710163497089,_____,20110419,52900,52997,51541,52081,578887
68635710163497089,_____,20110420,52797,52797,52081,52262,761623
