InsCode,Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
47377315952751604,_____,20080128,1401,1489,1350,1376,100255
47377315952751604,_____,20080129,1403,1403,1377,1377,2957
47377315952751604,_____,20080202,1404,1404,1378,1378,2510
47377315952751604,_____,20080203,1405,1405,1380,1380,4375
47377315952751604,_____,20080212,1407,1407,1407,1407,100000
47377315952751604,_____,20080213,1435,1435,1428,1428,55010
47377315952751604,_____,20080216,1456,1456,1453,1453,63056
47377315952751604,_____,20080217,1482,1482,1474,1474,52510
47377315952751604,_____,20080218,1503,1503,1475,1475,2510
47377315952751604,_____,20080302,1588,1898,1588,1612,105874
47377315952751604,_____,20080303,1644,1644,1600,1613,72100
47377315952751604,_____,20080304,1600,1600,1581,1591,56594
47377315952751604,_____,20080305,1600,1600,1592,1592,5010
47377315952751604,_____,20080309,1581,1592,1581,1592,1029
47377315952751604,_____,20080310,1600,1623,1565,1598,35610
47377315952751604,_____,20080311,1629,1629,1601,1627,77980
47377315952751604,_____,20080317,1659,1659,1627,1627,30
47377315952751604,_____,20080406,1597,1623,1597,1623,10010
47377315952751604,_____,20080407,1597,1621,1597,1621,4910
47377315952751604,_____,20080413,1589,1620,1589,1620,3144
47377315952751604,_____,20080414,1588,1618,1588,1618,3671
47377315952751604,_____,20080415,1586,1614,1586,1614,10010
47377315952751604,_____,20080503,1582,1604,1582,1604,22510
47377315952751604,_____,20080519,1650,1708,1640,1655,488029
47377315952751604,_____,20080525,1704,1704,1661,1661,9338
47377315952751604,_____,20080608,1710,1710,1710,1710,100000
47377315952751604,_____,20080609,1660,1703,1660,1703,10010
47377315952751604,_____,20080610,1653,1699,1652,1699,6330
47377315952751604,_____,20080611,1649,1693,1649,1693,9009
47377315952751604,_____,20080617,1643,1661,1643,1661,46755
47377315952751604,_____,20080622,1661,1661,1661,1661,56090
47377315952751604,_____,20080624,849,1661,849,1661,4321331
47377315952751604,_____,20080625,1663,1663,1661,1661,30
47377315952751604,_____,20080629,1670,1680,1660,1666,55010
47377315952751604,_____,20080701,1618,1649,1617,1649,25010
47377315952751604,_____,20080702,1600,1635,1600,1635,19910
47377315952751604,_____,20080706,1600,1600,1586,1594,100010
47377315952751604,_____,20080707,1620,1620,1548,1572,95010
47377315952751604,_____,20080708,1572,1572,1531,1561,25010
47377315952751604,_____,20080709,1601,1601,1530,1550,82677
47377315952751604,_____,20080712,1552,1553,1504,1509,513753
