Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
VATOOSHE,20080820,16.96,16.96,16.96,16.96,100
VATOOSHE,20080823,16.46,16.46,16.46,16.46,100
VATOOSHE,20080824,15.96,16.42,15.96,16.42,10010
VATOOSHE,20080826,15.93,16.26,15.93,16.26,53621
VATOOSHE,20080909,17.77,24.63,14.54,17.61,263100
VATOOSHE,20080910,17.1,17.58,17.1,17.58,170164
VATOOSHE,20080913,17.06,17.55,17.06,17.55,12510
VATOOSHE,20080916,17.03,17.48,17.03,17.48,30010
VATOOSHE,20080917,16.97,17.47,16.97,17.47,5010
VATOOSHE,20080920,16.95,17.44,16.95,17.44,11455
VATOOSHE,20080921,16.92,17.42,16.92,17.42,5010
VATOOSHE,20080924,16.902,17.29,16.902,17.29,57010
VATOOSHE,20080929,16.773,17.29,16.773,17.29,2879
VATOOSHE,20080930,16.77,17.29,16.77,17.29,955
VATOOSHE,20081006,16.77,17.29,16.77,17.29,485
VATOOSHE,20081014,16.77,17.27,16.77,17.27,4802
VATOOSHE,20081126,16.76,17.27,16.76,17.27,210
VATOOSHE,20081203,16.76,17.27,16.76,17.27,210
VATOOSHE,20081210,16.76,16.76,16.76,17.27,200
VATOOSHE,20081215,16.757,16.757,16.757,17.08,90145
VATOOSHE,20081216,16.76,16.76,16.76,17.06,9855
VATOOSHE,20081220,16.56,16.56,16.56,17.06,117
VATOOSHE,20090105,16.563,16.563,16.563,17.064,110
VATOOSHE,20090119,16.563,16.563,16.563,17.064,2130
VATOOSHE,20090124,16.56,16.56,16.56,17.06,200
VATOOSHE,20090128,16.56,16.56,16.56,17.06,200
VATOOSHE,20090201,16.56,16.56,16.56,17.06,163
VATOOSHE,20090202,16.56,16.56,16.56,17.06,1370
VATOOSHE,20090204,16.563,16.563,16.563,17.064,200
VATOOSHE,20090208,16.56,16.56,16.56,17.06,2910
VATOOSHE,20090215,16.56,16.56,16.56,17.06,200
VATOOSHE,20090222,16.563,16.563,16.563,17.064,200
VATOOSHE,20090301,16.56,16.56,16.56,17.06,200
