Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
ذوب,20120208,139.28,139.28,139.28,139.28,248387500
ذوب,20120212,146.22,146.22,140.99,145.79,75848282
ذوب,20120213,147.29,149.21,138.96,144.19,23435322
ذوب,20120214,140.99,141.41,138.1,139.28,12352753
ذوب,20120215,140.02,141.41,136.93,138.96,9402675
ذوب,20120218,137.78,141.31,137.78,139.49,10763775
ذوب,20120219,138.85,140.24,135.43,138.32,8287222
ذوب,20120220,133.62,135.65,131.91,133.4,7255902
ذوب,20120318,154.87,165.45,149.74,157.86,50477765
ذوب,20120324,165.66,165.66,165.66,165.66,780221
ذوب,20120325,173.88,173.88,173.88,173.88,1107443
ذوب,20120326,179.757,182.534,168.756,179.01,35810039
ذوب,20120327,186.913,187.875,185.845,187.661,6474176
ذوب,20120328,196.95,196.95,196.95,196.95,468277
ذوب,20120402,202.83,205.6,194.6,200.91,44896673
ذوب,20120403,194.5,195.46,190.87,191.83,12919026
ذوب,20120404,187.13,193.32,186.7,190.33,12630819
ذوب,20120407,189.05,199.52,189.05,197.38,11614226
ذوب,20120408,202.93,207.21,197.59,206.14,22050791
ذوب,20120409,206.246,209.877,202.935,205.284,6497534
ذوب,20120410,210.41,215.54,210.2,213.08,15758626
ذوب,20120411,213.62,223.66,212.55,220.45,11247915
ذوب,20120414,229.636,231.452,225.044,231.025,42588864
ذوب,20120415,242.56,242.56,240.317,242.56,54534304
ذوب,20120416,244.06,245.66,230.49,234.87,25315913
ذوب,20120417,234.98,238.18,224.3,231.56,12988892
ذوب,20120418,234.44,243.09,234.44,241.92,26599215
ذوب,20120421,245.66,248.86,233.16,238.07,6825525
ذوب,20120422,233.802,234.977,229.636,231.666,4886382
ذوب,20120423,230.7,230.7,220.13,222.05,14799724
ذوب,20120424,216.82,230.7,213.72,223.66,6179016
ذوب,20120428,223.228,223.228,212.547,214.149,12686141
ذوب,20120429,209.02,212.44,203.47,203.79,6441177
ذوب,20120430,203.04,209.02,200.8,205.28,8112389
ذوب,20120501,207.21,209.56,200.91,203.68,4328093
ذوب,20120502,200.8,202.93,197.59,199.73,2869438
ذوب,20120505,201.87,202.83,194.39,197.49,3383765
ذوب,20120506,196.74,206.03,196.63,200.05,3594916
ذوب,20120507,202.93,205.6,198.66,201.87,2785501
ذوب,20120508,202.83,202.83,198.66,200.16,1648458
