InsCode,Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J,QTotCap,ZTotTran,PriceYesterday,PDrCotVal
71483646978964608,ذوب,20211215,0,0,0,847.56,0,0.00,0,848,847.56
71483646978964608,ذوب,20211218,0,0,0,847.56,0,0.00,0,848,847.56
71483646978964608,ذوب,20211219,0,0,0,847.56,0,0.00,0,848,847.56
71483646978964608,ذوب,20211220,0,0,0,847.56,0,0.00,0,848,847.56
71483646978964608,ذوب,20211221,0,0,0,847.56,0,0.00,0,848,847.56
71483646978964608,ذوب,20211222,0,0,0,847.56,0,0.00,0,848,847.56
71483646978964608,ذوب,20211225,0,0,0,847.56,0,0.00,0,848,847.56
71483646978964608,ذوب,20211226,3071.57,3115,3043,3066.48,74715054,270344068711.00,2090,848,3055.46
71483646978964608,ذوب,20211227,3089.37,3219,3060,3204.63,220940055,835269163218.00,6849,3066,3219.04
71483646978964608,ذوب,20211228,3212.26,3259,3144,3210.57,70894531,268555627554.00,4236,3205,3195.31
71483646978964608,ذوب,20211229,3213.96,3255,3094,3167.34,51089874,190918050184.00,3307,3211,3102.93
71483646978964608,ذوب,20220101,3085.13,3121,3017,3069.87,47410194,171712691914.00,2502,3167,3085.13
71483646978964608,ذوب,20220102,3052.07,3101,3035,3063.09,28469600,102898166613.00,2235,3070,3057.16
71483646978964608,ذوب,20220103,3063.09,3133,2996,3043.60,29702980,106669035846.00,2192,3063,3008.85
71483646978964608,ذوب,20220104,2996.98,3009,2907,2961.38,64025629,223679415135.00,2349,3044,2962.23
71483646978964608,ذوب,20220105,2907.14,2975,2903,2944.43,19463382,67502871145.00,1685,2961,2932.57
71483646978964608,ذوب,20220108,2907.14,2988,2903,2939.35,29389525,101909487991.00,2272,2944,2904.60
71483646978964608,ذوب,20220109,2907.14,2909,2793,2807.13,63435343,210114571944.00,3605,2939,2792.72
71483646978964608,ذوب,20220110,2729.15,2793,2687,2743.56,39662985,128388877922.00,2413,2807,2756.27
71483646978964608,ذوب,20220111,2805.43,2824,2727,2765.60,27561646,89944517416.00,1772,2744,2754.58
71483646978964608,ذوب,20220112,2784.24,2801,2731,2773.23,32391929,105999867884.00,1885,2766,2791.87
71483646978964608,ذوب,20220115,2752.88,2780,2678,2731.69,19867990,63801585822.00,1743,2773,2695.25
71483646978964608,ذوب,20220116,2677.45,2731,2628,2663.89,23603195,74115360777.00,1856,2732,2678.30
71483646978964608,ذوب,20220117,2686.77,2708,2531,2557.94,72966314,220226484506.00,2844,2664,2530.82
71483646978964608,ذوب,20220118,2430.81,2431,2431,2430.81,25132249,72079290132.00,672,2558,2430.81
71483646978964608,ذوب,20220119,2309.61,2390,2310,2322.32,228466128,626097659001.00,7884,2431,2337.58
71483646978964608,ذوب,20220122,2368.94,2416,2206,2246.89,107941407,286200272904.00,4367,2322,2206.21
71483646978964608,ذوب,20220123,2140.94,2193,2135,2137.55,31395792,79166777666.00,990,2247,2135.01
71483646978964608,ذوب,20220124,0,0,0,2137.55,0,0.00,0,2138,2135.01
71483646978964608,ذوب,20220125,0,0,0,2137.55,0,0.00,0,2138,2135.01
71483646978964608,ذوب,20220126,2161.28,2178,2031,2101.96,115628493,286812147802.00,4675,2138,2157.05
71483646978964608,ذوب,20220129,2162.13,2207,2119,2189.25,58679462,151546331963.00,2331,2102,2207.05
71483646978964608,ذوب,20220130,2287.57,2288,2171,2213.83,70877982,185153747241.00,3458,2189,2203.66
71483646978964608,ذوب,20220131,2201.97,2307,2136,2257.91,74669803,198938439613.00,3171,2214,2288.42
71483646978964608,ذوب,20220201,2292.66,2321,2221,2258.75,50726557,135162174690.00,2571,2258,2238.41
71483646978964608,ذوب,20220202,2220.61,2258,2191,2215.53,35314464,92303747393.00,2471,2259,2195.19
71483646978964608,ذوب,20220205,2215.53,2221,2170,2194.34,50749506,131385342996.00,4435,2216,2170.61
71483646978964608,ذوب,20220206,2166.37,2166,2085,2112.13,49626119,123658747188.00,2020,2194,2085.00
71483646978964608,ذوب,20220207,2034.15,2077,2019,2045.17,50534485,121961906881.00,2747,2112,2040.93
71483646978964608,ذوب,20220208,2013.81,2089,2014,2052.80,41170328,99734965162.00,2528,2045,2042.63
71483646978964608,ذوب,20220209,2038.39,2108,2031,2071.44,32797209,80161692931.00,2499,2053,2094.33
71483646978964608,ذوب,20220212,2107.89,2109,2042,2077.38,30214367,74064921549.00,2068,2071,2058.73
71483646978964608,ذوب,20220213,2076.53,2077,1974,2005.33,49100553,116170376826.00,2689,2077,1982.45
71483646978964608,ذوب,20220214,1974.82,2020,1964,2001.94,33346492,78754226613.00,2226,2005,2002.79
71483646978964608,ذوب,20220216,2002.79,2072,1983,2030.76,41074011,98400670640.00,2444,2002,2034.15
71483646978964608,ذوب,20220219,2034.15,2051,1993,2010.42,28715246,68122350761.00,2032,2031,1995.16
71483646978964608,ذوب,20220220,1998.55,2034,1938,1957.87,37128654,85768131340.00,2202,2010,1957.02
71483646978964608,ذوب,20220221,1974.82,2014,1945,1990.92,44506381,104555996107.00,2304,1958,2008.72
71483646978964608,ذوب,20220222,2000.25,2039,1993,2021.44,31195380,74387172806.00,1988,1991,2035.00
71483646978964608,ذوب,20220223,2038.39,2062,2026,2038.39,31851814,76591330537.00,1914,2021,2046.02
71483646978964608,ذوب,20220226,2034.15,2034,1974,1999.40,25701494,60628339760.00,1959,2038,1974.82
71483646978964608,ذوب,20220227,1991.77,2010,1952,1989.23,22874669,53674620921.00,1571,1999,1995.16
71483646978964608,ذوب,20220228,1991.77,2009,1989,1996.01,26237828,61778399181.00,1544,1989,1990.92
71483646978964608,ذوب,20220302,2000.25,2015,1964,1978.21,26962530,62921609573.00,1903,1996,1966.35
71483646978964608,ذوب,20220305,1966.35,2041,1966,2001.94,68028611,160657639749.00,2940,1978,2012.96
71483646978964608,ذوب,20220306,2038.39,2102,2026,2082.46,102492476,251860598547.00,3577,2002,2101.96
71483646978964608,ذوب,20220307,2185.86,2186,2133,2178.24,181343106,466001584289.00,4352,2082,2136.71
71483646978964608,ذوب,20220308,2118.91,2178,2114,2135.01,53149154,133888274132.00,2647,2178,2123.14
71483646978964608,ذوب,20220309,2118.06,2161,2077,2110.43,75715235,188507955999.00,3254,2135,2085.00
71483646978964608,ذوب,20220312,2076.53,2085,2027,2038.39,55560056,133642727736.00,2292,2110,2034.15
71483646978964608,ذوب,20220313,2029.91,2084,2010,2039.24,40533583,97540241630.00,2179,2038,2040.93
71483646978964608,ذوب,20220314,2057.88,2072,2017,2037.54,30518025,73354653167.00,1618,2039,2034.15
71483646978964608,ذوب,20220315,2059.58,2060,2023,2034.15,34702275,83283230449.00,1643,2038,2029.91
71483646978964608,ذوب,20220316,2042.63,2112,2034,2075.68,36185158,88613562638.00,1933,2034,2096.02
71483646978964608,ذوب,20220319,2127.38,2177,2097,2136.71,60009537,151295149949.00,2517,2076,2154.50
71483646978964608,ذوب,20220326,2179.08,2243,2127,2215.53,103904504,271613738420.00,4032,2137,2243.50
71483646978964608,ذوب,20220327,2246.04,2273,2204,2236.72,58772141,155090219177.00,2996,2216,2219.77
71483646978964608,ذوب,20220328,2237.57,2348,2183,2298.59,143264705,388468981340.00,4987,2237,2326.56
71483646978964608,ذوب,20220329,2341.82,2342,2246,2283.33,63270755,170462874057.00,3100,2299,2258.75
71483646978964608,ذوب,20220330,2233.33,2369,2233,2318.08,69574232,190279278928.00,2824,2283,2329.95
71483646978964608,ذوب,20220403,2330.80,2433,2331,2423.18,116194320,332212416012.00,2593,2318,2433.35
71483646978964608,ذوب,20220404,2543.54,2544,2357,2440.98,166995735,480999754876.00,6317,2423,2370.63
71483646978964608,ذوب,20220405,2398.60,2482,2390,2445.22,98789256,284984724861.00,3905,2441,2441.83
71483646978964608,ذوب,20220406,2440.13,2466,2332,2387.58,84290351,237417670049.00,3666,2445,2340.97
71483646978964608,ذوب,20220409,2330.80,2438,2308,2393.52,80290155,226744001057.00,3200,2388,2435.05
71483646978964608,ذوب,20220410,2457.93,2513,2441,2498.61,165407549,487650030266.00,4899,2394,2488.44
71483646978964608,ذوب,20220411,2493.53,2528,2458,2496.92,64533520,190098881563.00,3221,2499,2500.31
71483646978964608,ذوب,20220412,2372.33,2439,2372,2374.87,133431490,373819033894.00,2813,2497,2372.33
71483646978964608,ذوب,20220413,2264.69,2390,2265,2344.36,53744446,148634138457.00,2894,2375,2351.14
71483646978964608,ذوب,20220416,2351.99,2382,2301,2326.56,65541588,179928535888.00,4106,2344,2315.54
