InsCode,Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J,QTotCap,ZTotTran,PriceYesterday,PDrCotVal
35796086458096255,شیران,20120324,51.20,52,49,50.15,85111,1855689130.00,43,50,50.04
35796086458096255,شیران,20120325,50.15,50,49,50.09,125850,2706646278.00,56,50,49.46
35796086458096255,شیران,20120326,49.57,50,49,49.86,69026,1465085704.00,43,50,49.04
35796086458096255,شیران,20120327,50.04,51,50,50.30,188978,4087837564.00,36,50,50.04
35796086458096255,شیران,20120328,50.50,51,50,50.24,76732,1653315445.00,34,50,50.73
35796086458096255,شیران,20120402,51.22,51,50,50.38,252909,5474490750.00,41,50,50.61
35796086458096255,شیران,20120403,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120404,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120407,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120408,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120409,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120410,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120411,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120414,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120415,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120416,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120417,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120418,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120421,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120422,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120423,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120424,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120428,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120429,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120430,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120501,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120502,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120505,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120506,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120507,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120508,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120509,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120512,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120513,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120514,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120515,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120516,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120519,0,0,0,50.38,0,0.00,0,50,50.61
35796086458096255,شیران,20120520,0,0,0,50.38,0,0.00,0,50,61.56
35796086458096255,شیران,20120521,62.55,64,62,62.65,703701,15575361398.00,259,50,63.72
35796086458096255,شیران,20120522,63.69,65,63,64.31,335530,7622158547.00,242,63,62.81
35796086458096255,شیران,20120523,63.13,63,62,62.55,180852,3980804325.00,87,64,61.88
35796086458096255,شیران,20120526,62.55,63,62,62.51,34870,767524955.00,21,63,61.72
35796086458096255,شیران,20120527,61.00,62,60,62.00,66266,1426204399.00,60,63,60.07
35796086458096255,شیران,20120528,60.15,60,60,59.62,281635,5931898501.00,98,62,59.52
35796086458096255,شیران,20120529,57.75,59,58,59.42,69739,1454320060.00,48,60,58.31
35796086458096255,شیران,20120530,59.41,59,59,59.40,117135,2457193095.00,30,59,59.45
35796086458096255,شیران,20120602,59.45,59,58,59.39,2913,60627828.00,11,59,58.47
35796086458096255,شیران,20120605,58.51,59,57,58.47,113984,2324441389.00,56,59,57.02
35796086458096255,شیران,20120606,56.32,57,56,58.11,39987,799650442.00,32,58,56.61
35796086458096255,شیران,20120609,55.80,56,56,57.22,79191,1560944966.00,20,58,55.78
35796086458096255,شیران,20120610,54.97,57,55,55.87,140275,2737355945.00,25,57,55.20
35796086458096255,شیران,20120611,55.79,57,56,55.94,56600,1122317848.00,39,56,56.61
35796086458096255,شیران,20120612,57.15,58,57,57.00,339196,6830054421.00,57,56,56.62
35796086458096255,شیران,20120613,58.03,58,57,57.16,85417,1731827119.00,39,57,56.62
35796086458096255,شیران,20120616,56.64,57,57,56.93,117400,2353705030.00,25,57,56.72
35796086458096255,شیران,20120617,55.60,57,56,56.90,5575,110301900.00,8,57,57.01
35796086458096255,شیران,20120619,58.41,58,57,56.64,238931,4781122410.00,8,57,56.65
35796086458096255,شیران,20120620,58.91,59,57,56.68,18043,363957944.00,20,57,56.76
35796086458096255,شیران,20120623,56.61,57,54,55.65,111222,2152001593.00,37,57,55.48
35796086458096255,شیران,20120624,55.99,57,55,55.79,61226,1213422157.00,40,56,56.33
35796086458096255,شیران,20120625,56.95,57,56,55.81,8975,178847600.00,14,56,56.58
35796086458096255,شیران,20120626,55.34,55,54,55.09,71597,1359069545.00,35,56,53.58
35796086458096255,شیران,20120627,52.89,56,53,53.16,261756,4915913645.00,90,55,53.78
35796086458096255,شیران,20120630,55.28,55,55,53.40,23215,453414880.00,15,53,55.29
35796086458096255,شیران,20120701,55.54,56,56,53.48,7550,148131000.00,5,53,55.54
35796086458096255,شیران,20120702,55.62,56,56,55.60,203986,4008120914.00,13,53,55.62
35796086458096255,شیران,20120703,57.83,58,58,57.83,328984,6720485152.00,18,56,57.83
35796086458096255,شیران,20120704,60.11,60,60,60.14,542785,11530948785.00,120,58,60.14
35796086458096255,شیران,20120707,62.54,63,63,62.54,255760,5650467572.00,59,60,62.54
35796086458096255,شیران,20120708,65.04,65,65,65.04,626527,14395084352.00,106,63,65.04
35796086458096255,شیران,20120709,67.63,68,64,66.92,467227,11044870285.00,195,65,67.30
35796086458096255,شیران,20120710,66.95,70,67,69.34,403317,9879216066.00,98,67,69.59
35796086458096255,شیران,20120711,72.11,72,72,70.55,89973,2291972202.00,16,69,72.11
35796086458096255,شیران,20120714,73.37,73,73,73.24,196279,5087355401.00,15,71,73.37
35796086458096255,شیران,20120715,76.17,76,71,75.00,1096333,29047389993.00,432,73,72.18
35796086458096255,شیران,20120716,72.00,75,72,72.52,1210498,31011083389.00,449,75,72.34
35796086458096255,شیران,20120717,70.77,72,70,69.99,473434,11705857663.00,234,73,69.62
35796086458096255,شیران,20120718,69.35,72,68,70.42,107024,2677150331.00,74,70,70.77
35796086458096255,شیران,20120721,72.18,72,71,70.58,22248,565079980.00,50,70,71.07
35796086458096255,شیران,20120722,70.77,71,70,70.57,28480,709687841.00,45,71,70.34
35796086458096255,شیران,20120723,71.87,72,70,70.62,27689,693354880.00,26,71,70.21
35796086458096255,شیران,20120724,69.93,70,68,70.08,59414,1443479187.00,85,71,69.35
35796086458096255,شیران,20120725,67.94,69,68,69.74,34700,833797814.00,35,70,68.08
35796086458096255,شیران,20120728,67.00,69,67,69.17,56377,1347617718.00,41,70,67.65
35796086458096255,شیران,20120729,67.09,68,66,68.25,92390,2191068612.00,68,69,66.52
35796086458096255,شیران,20120730,65.54,66,66,66.22,153710,3558119427.00,52,68,65.53
35796086458096255,شیران,20120731,66.49,67,65,66.02,104032,2419296333.00,69,66,65.25
35796086458096255,شیران,20120801,65.11,66,65,65.96,21644,499991720.00,33,66,65.22
35796086458096255,شیران,20120804,65.10,65,63,63.33,503176,11256819968.00,98,66,63.32
35796086458096255,شیران,20120805,60.80,63,61,62.54,139064,3053834255.00,65,63,63.33
