Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
BESWITHC,20080816,55.69,55.75,55.69,55.74,74510
BESWITHC,20080818,55.81,55.81,55.74,55.74,11000
BESWITHC,20080819,55.8,55.8,55.73,55.74,44474
BESWITHC,20080823,55.82,55.82,55.75,55.75,5010
BESWITHC,20080824,55.83,55.83,55.79,55.79,40010
BESWITHC,20080825,55.87,55.87,55.87,55.87,86000
BESWITHC,20080826,55.96,55.96,55.88,55.88,5010
BESWITHC,20080831,55.96,55.96,55.89,55.89,11610
BESWITHC,20080901,55.98,55.98,55.9,55.9,5010
BESWITHC,20080909,55.98,55.98,55.98,55.98,50
BESWITHC,20080910,56.07,56.07,56.07,56.07,9231
BESWITHC,20080913,56.073,56.075,56.071,56.071,109410
BESWITHC,20080914,56.069,56.156,56.069,56.079,14097
BESWITHC,20080916,56.17,56.17,56.1,56.1,15060
BESWITHC,20080917,56.19,56.19,56.17,56.17,60010
BESWITHC,20080920,56.27,56.27,56.17,56.19,14710
BESWITHC,20080921,56.28,56.28,56.22,56.22,20010
BESWITHC,20080923,56.31,56.31,56.29,56.29,56392
BESWITHC,20080929,56.39,56.39,56.29,56.29,1870
BESWITHC,20081007,56.39,56.39,56.319,56.319,20010
BESWITHC,20081008,56.42,56.42,56.36,56.36,26510
BESWITHC,20081011,56.45,56.45,56.45,56.45,317748
BESWITHC,20081013,56.553,56.556,56.449,56.502,36560
BESWITHC,20081014,56.605,56.605,56.534,56.534,23010
BESWITHC,20081015,56.64,56.64,56.54,56.54,4984
BESWITHC,20081027,56.65,56.65,56.56,56.56,10010
BESWITHC,20081029,56.66,56.66,56.6,56.6,30010
BESWITHC,20081101,56.71,56.71,56.6,56.6,1510
BESWITHC,20081102,56.708,56.708,56.672,56.672,47200
BESWITHC,20081103,56.78,56.78,56.68,56.68,4985
BESWITHC,20081109,56.79,56.79,56.69,56.69,10010
BESWITHC,20081110,56.804,56.804,56.721,56.721,17660
BESWITHC,20081111,56.83,56.83,56.72,56.72,1010
BESWITHC,20081126,56.83,56.83,56.73,56.73,5010
BESWITHC,20081201,56.84,56.84,56.74,56.74,7310
BESWITHC,20081203,56.85,56.85,56.82,56.82,56925
BESWITHC,20081206,56.94,56.94,56.94,56.84,9345
BESWITHC,20081207,56.84,56.84,56.72,56.83,8000
BESWITHC,20081208,56.93,56.94,56.93,56.88,34800
BESWITHC,20081210,56.94,56.94,56.94,56.89,7154
BESWITHC,20081213,57,57,57,56.91,15500
BESWITHC,20081215,57.03,57.03,57.03,56.91,1000
BESWITHC,20081222,57.03,57.03,57.03,56.91,1300
BESWITHC,20081223,57.03,57.03,57.03,56.914,20
BESWITHC,20081224,57.03,57.03,57.03,56.922,4000
BESWITHC,20081227,57.04,57.04,57.04,56.95,16680
BESWITHC,20081228,57.06,57.06,57.06,56.95,1000
BESWITHC,20081229,57.07,57.07,56.95,56.95,50500
BESWITHC,20081231,57.07,57.07,57.07,57.02,40000
BESWITHC,20090104,57.08,57.08,57.08,57.02,5000
BESWITHC,20090111,57.14,57.14,57.14,57.02,900
BESWITHC,20090114,57.141,57.141,57.141,57.023,253
BESWITHC,20090118,58.43,58.81,58.43,58.62,1694
BESWITHC,20090121,59.45,59.74,59.45,59.48,16794
BESWITHC,20090124,59.702,59.702,59.702,59.65,54600
BESWITHC,20090125,59.874,59.874,59.874,59.702,16800
BESWITHC,20090128,59.93,59.93,59.93,59.8,30719
BESWITHC,20090214,58.29,58.29,58.29,58.29,10000
BESWITHC,20090215,58.47,58.47,58.47,58.45,62588
BESWITHC,20090217,58.63,58.63,58.47,58.52,39140
BESWITHC,20090221,58.574,58.574,58.335,58.513,7000
BESWITHC,20090222,58.32,58.32,58.32,58.48,11500
BESWITHC,20090225,58.29,58.67,58.29,58.48,3659
BESWITHC,20090228,58.312,58.312,58.312,58.478,1886
BESWITHC,20090301,58.51,58.51,58.51,58.48,9400
BESWITHC,20090304,58.29,58.29,58.29,58.48,902
BESWITHC,20090307,58.29,58.29,58.29,58.29,110000
BESWITHC,20090309,58.29,58.29,58.14,58.23,103161
BESWITHC,20090310,58.14,58.14,58.14,58.18,40000
BESWITHC,20090311,58.02,58.25,58.02,58.13,36160
BESWITHC,20090314,58.28,58.28,58.28,58.13,1894
BESWITHC,20090316,57.96,58.14,57.96,58.12,32250
BESWITHC,20090317,58.17,58.17,58.17,58.12,1000
BESWITHC,20090318,58.2,58.2,58.14,58.13,18606
BESWITHC,20090329,58.15,58.15,58.15,58.13,1750
BESWITHC,20090331,58.137,58.137,58.137,58.134,1478
BESWITHC,20090404,58.137,58.137,58.137,58.134,26871
BESWITHC,20090405,58.12,58.12,58.02,58.12,20000
BESWITHC,20090406,58.14,58.14,58.14,58.12,15000
BESWITHC,20090407,58.12,58.12,58.12,58.12,1699
BESWITHC,20090412,57.99,57.99,57.99,58.12,738
BESWITHC,20090413,57.99,57.99,57.99,58.12,2621
BESWITHC,20090415,57.99,57.99,57.99,58.1,10000
BESWITHC,20090418,57.962,57.962,57.962,58.09,5000
BESWITHC,20090419,58.14,58.14,58.05,58.09,35000
BESWITHC,20090425,58.11,58.11,58.08,58.09,16076
BESWITHC,20090426,58.05,58.05,58.05,58.067,40000
BESWITHC,20090428,58.242,58.242,57.991,58.064,3000
BESWITHC,20090502,57.96,57.96,57.96,58.06,120
BESWITHC,20090503,58.24,58.24,58.24,58.11,17000
BESWITHC,20090504,58.28,58.28,58.28,58.13,12000
BESWITHC,20090511,58.43,58.43,58.43,58.43,500
BESWITHC,20090512,58.615,58.615,58.615,58.534,40000
BESWITHC,20090516,58.43,58.43,58.34,58.49,26240
BESWITHC,20090518,58.35,58.35,58.35,58.48,2000
BESWITHC,20090519,58.312,58.312,58.295,58.335,61589
BESWITHC,20090523,58.2,58.2,58.17,58.3,30000
BESWITHC,20090524,58.48,58.48,58.48,58.3,100
BESWITHC,20090525,58.48,58.48,58.48,58.3,909
BESWITHC,20090527,58.12,58.48,58.11,58.29,38000
BESWITHC,20090601,58.48,58.48,58.48,58.3,5000
BESWITHC,20090620,58.64,59.36,58.64,59.12,3000
BESWITHC,20090622,59.12,59.12,59.12,59.12,11672
BESWITHC,20090705,59.12,59.12,59.12,59.12,33872
BESWITHC,20090712,59.1,59.12,59.1,59.12,794900
BESWITHC,20090719,59.15,59.15,59.15,59.15,250000
BESWITHC,20090722,58.94,58.94,58.94,59.14,5000
BESWITHC,20090727,59.347,59.347,59.347,59.142,100
BESWITHC,20090802,59.142,59.145,59.142,59.145,759681
BESWITHC,20090808,59.15,59.15,59.15,59.15,285
BESWITHC,20090810,59.15,59.15,59.15,59.15,9611
