Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
HAMRAH,20101219,210.83,210.83,210.83,210.83,112590000
HAMRAH,20101220,218.21,218.21,218.21,218.21,274075
HAMRAH,20101221,224.55,225.95,221.6,225.76,28532764
HAMRAH,20101222,225.76,227.08,221.6,225.1,7198250
HAMRAH,20101225,222.88,224.88,222.03,223.47,2460574
HAMRAH,20101226,224.55,225.18,222.61,223.79,2142528
HAMRAH,20101227,222.86,223.69,218.43,220.41,2284484
HAMRAH,20101228,217.84,219.48,215.48,216.96,2640476
HAMRAH,20101229,216.38,223.28,216.38,221.57,2040910
HAMRAH,20110101,222.02,223.66,219.92,220.83,1300871
HAMRAH,20110102,220.54,222.43,219.68,221.63,1171093
HAMRAH,20110103,221.596,226.407,221.596,224.921,2642975
HAMRAH,20110104,226.66,232.083,226.66,230.197,3391433
HAMRAH,20110105,232.15,238.53,232.15,235.81,2893842
HAMRAH,20110108,233.41,234.25,231.94,232.44,2030510
HAMRAH,20110109,232.18,236.32,232.15,234.29,1192326
HAMRAH,20110110,234.7,238.48,230.89,234.63,4325751
HAMRAH,20110111,231.94,237,231.94,233.35,450750
HAMRAH,20110220,236.38,248.99,236.38,244.39,5966453
HAMRAH,20110222,243.541,248.099,243.203,245.107,1688907
HAMRAH,20110223,244.81,247.76,244.17,246.86,1318087
HAMRAH,20110226,247.13,252.83,247.13,250.02,1405103
HAMRAH,20110227,250.087,252.399,250.087,251.496,699515
HAMRAH,20110228,251.559,251.559,247.373,248.863,420132
HAMRAH,20110301,248.18,248.18,242.7,244.14,1936494
HAMRAH,20110302,244.81,248.18,244.81,244.93,21656689
HAMRAH,20110305,246.07,247.55,245.23,245.31,7353063
HAMRAH,20110306,245.95,246.5,245.23,245.67,335143
HAMRAH,20110307,245.229,246.073,244.929,245.271,615783
HAMRAH,20110308,245.86,246.92,245.28,245.98,1277853
HAMRAH,20110309,246.92,251.05,246.92,247.42,15824245
HAMRAH,20110312,249.445,250.711,248.947,249.103,4687462
HAMRAH,20110313,249.16,252.83,249.16,250.2,2475765
HAMRAH,20110314,251.98,256.83,249.96,250.21,36437626
HAMRAH,20110315,257.47,259.55,257.47,259.43,1924631
HAMRAH,20110316,265.91,268.43,265.91,267.84,1182676
HAMRAH,20110319,269.88,274.22,267.64,270.53,1739228
HAMRAH,20110326,272.23,280.89,270.35,278.65,423313
HAMRAH,20110327,287.01,289.41,279.41,284.27,1238816
HAMRAH,20110328,280.26,282.78,278.57,281.08,2469722
HAMRAH,20110329,282.79,284.9,274.35,282.03,1015917
HAMRAH,20110330,282.78,282.78,276.46,278.24,851203
HAMRAH,20110403,277.72,278.14,274.77,275.92,555333
HAMRAH,20110404,274.855,284.899,274.855,282.954,1615659
HAMRAH,20110405,286.503,287.811,283.013,286.182,1459095
HAMRAH,20110406,286.59,291.23,283.22,285.89,2593832
HAMRAH,20110409,289.12,291.23,274.77,284.52,1776100
HAMRAH,20110410,283.76,283.76,275.24,278.79,1037412
HAMRAH,20110411,276.84,283.21,276.84,280.35,648877
HAMRAH,20110412,278.57,284.9,277.72,282.74,1592438
HAMRAH,20110413,287.01,290.81,284.99,286.7,1373149
HAMRAH,20110416,286.701,289.12,282.321,283.519,648374
HAMRAH,20110417,284.94,287.01,284.48,286.03,1679104
HAMRAH,20110418,286.17,287.01,284.9,286.22,1129095
HAMRAH,20110419,286.587,286.997,280.852,283.131,578887
HAMRAH,20110420,286.153,286.153,283.131,283.895,761623
HAMRAH,20110423,284.9,287.85,284.06,286.31,1502854
HAMRAH,20110424,286.18,287.01,284.07,285.68,2735121
HAMRAH,20110502,277.82,280.39,269.48,274.42,12250362
HAMRAH,20110503,273.16,273.16,263.87,266.31,4647241
HAMRAH,20110504,268.498,273.198,268.498,270.382,17828724
HAMRAH,20110508,270.13,270.13,261.5,262.59,1352896
HAMRAH,20110509,264.86,270.83,264.86,268.17,285829
HAMRAH,20110510,272.224,272.224,263.835,266.232,367966
HAMRAH,20110511,268.44,268.44,263.6,263.85,983211
HAMRAH,20110514,263.84,264.3,262.44,263.77,257582
HAMRAH,20110515,263.84,264.25,261.51,263.4,526219
HAMRAH,20110516,261.51,262.3,253.4,256.98,1859847
HAMRAH,20110517,253.57,260.57,253.46,259.27,394295
HAMRAH,20110518,261.04,266.16,261.04,263.59,322804
HAMRAH,20110521,263.84,264.3,259.69,261.54,306090
HAMRAH,20110522,263.14,263.14,259.17,260.22,752651
HAMRAH,20110523,261.5,261.5,259.17,259.79,417943
HAMRAH,20110524,259.87,263.84,259.72,262.03,431180
HAMRAH,20110525,261.5,261.5,258.25,258.84,605048
HAMRAH,20110528,255,259.173,255,257.699,694405
HAMRAH,20110529,254.51,254.519,251.722,252.44,1487260
HAMRAH,20110530,249.95,260.57,249.95,255.96,322549
HAMRAH,20110531,261.5,261.92,259.19,260.72,265309
HAMRAH,20110601,260.11,261.5,257.21,259.98,353084
HAMRAH,20110606,258.73,260.95,258.73,259.56,441165
HAMRAH,20110607,257.37,261.03,257.37,259.22,605916
HAMRAH,20110608,260.57,261.48,258.71,259.9,201226
HAMRAH,20110611,261.033,261.038,257.807,258.898,559823
HAMRAH,20110612,259.17,260.57,258.02,258.8,490736
HAMRAH,20110613,260.5,260.5,258.15,259.28,360983
HAMRAH,20110614,259.168,260.572,259.168,259.35,237169
HAMRAH,20110615,259.173,259.872,258.021,259.056,111691
HAMRAH,20110618,260.57,260.57,259.18,260.06,71531
HAMRAH,20110619,259.66,261.27,258.84,259.46,165647
HAMRAH,20110620,258.73,260.57,258.73,259.24,176116
HAMRAH,20110621,258.73,260.11,258.72,259.21,427281
HAMRAH,20110622,258.8,259.872,258.8,259.28,68567
HAMRAH,20110625,259.17,259.18,258.71,259.16,78950
HAMRAH,20110626,259.16,259.17,252.64,258.37,437878
HAMRAH,20110627,255.442,255.442,248.621,249.456,1514025
HAMRAH,20110628,243.79,258.46,243.79,255.83,418987
HAMRAH,20110629,259.17,263.74,259.14,260.81,170847
HAMRAH,20110702,259.17,261.5,259.17,260.44,102730
HAMRAH,20110703,259.17,259.18,257.79,258.99,129701
HAMRAH,20110704,258.3,259.17,258.3,259.01,201788
HAMRAH,20110705,259.17,259.17,257.46,258.89,35568
HAMRAH,20110706,258.94,259.17,256.86,258.98,129522
HAMRAH,20110709,258.94,259.27,257.86,258.64,238190
HAMRAH,20110710,258.61,259.16,256.38,257.87,163557
HAMRAH,20110711,257.77,259.07,254.63,257.69,56627
HAMRAH,20110712,250.64,256.56,250.64,252.66,9696
HAMRAH,20110713,252.663,255.904,252.663,254.724,12985
HAMRAH,20110716,254.515,255.442,254.515,254.771,8923
HAMRAH,20110718,254.53,258.71,254.51,256.4,184869
HAMRAH,20110719,254.51,259.17,254.51,258.72,412238
HAMRAH,20110720,258.72,259.35,258.72,259.17,517945
HAMRAH,20110723,259.17,262.9,259.17,261.38,375474
HAMRAH,20110724,262.2,267.98,262.2,265.82,273346
HAMRAH,20110725,268.03,268.03,262.2,263.73,503536
HAMRAH,20110726,263.835,264.535,254.748,263.509,180440
HAMRAH,20110727,263.84,264.77,262.56,263.86,116782
HAMRAH,20110730,263.37,263.84,261.5,262.92,109945
HAMRAH,20110731,261.635,263.835,261.504,262.404,27708
HAMRAH,20110801,261.504,264.022,259.639,263.77,171307
HAMRAH,20110802,262.9,263.84,261.04,261.98,5833
HAMRAH,20110803,262.02,264.3,262.02,263.77,290559
HAMRAH,20110806,262.25,262.25,261.51,261.6,58644
HAMRAH,20110807,263.37,265.23,261.5,263.43,172442
HAMRAH,20110808,261.504,262.269,261.504,261.537,168490
HAMRAH,20110809,261.5,261.5,260.58,261.44,175969
HAMRAH,20110810,261.5,261.97,261.06,261.44,77037
HAMRAH,20110813,261.038,263.835,261.038,263.602,534081
HAMRAH,20110814,264.25,265.19,262.91,263.99,170171
HAMRAH,20110815,263.88,266.17,263.84,265.06,180755
HAMRAH,20110816,265.47,267.57,265.47,266.8,193096
HAMRAH,20110817,267.11,273.17,267.11,272.55,964604
HAMRAH,20110820,268.58,274.56,268.58,272.87,88362
HAMRAH,20110821,271.25,273.01,271.07,271.64,124333
HAMRAH,20110823,272.57,274.08,271.34,273.24,613972
HAMRAH,20110824,271.37,274.09,271.37,273.16,2448099
HAMRAH,20110827,271.77,273.16,271.77,273.12,135974
HAMRAH,20110828,272.23,273.16,270.83,273.04,80108
HAMRAH,20110829,272.23,275.02,271.76,273.93,766978
HAMRAH,20110830,275.259,275.492,273.161,273.818,58211
HAMRAH,20110903,275.488,278.29,275.478,277.32,58576
HAMRAH,20110904,279.22,282.42,278.99,280.18,1155799
HAMRAH,20110905,280.01,280.16,278.99,279.81,28651
HAMRAH,20110906,277.83,280.02,277.83,279.71,79360
HAMRAH,20110907,279.51,284.83,278.38,281.94,530293
HAMRAH,20110910,282.95,285.52,282.51,283.65,14807
HAMRAH,20110911,282.5,283.89,282.5,283.31,28029
HAMRAH,20110912,283.312,288.548,283.312,287.051,259860
HAMRAH,20110913,287.97,287.97,282.02,284.01,464822
HAMRAH,20110914,282.49,283.86,282.49,283.72,73956
HAMRAH,20110917,282.486,286.664,282.486,283.871,44081
HAMRAH,20110918,284.809,285.75,283.979,284.729,55461
HAMRAH,20110919,283.89,285.19,283.66,284.18,90769
HAMRAH,20110920,283.89,291.35,283.89,286.79,521070
HAMRAH,20110921,287.16,288.08,285.19,285.59,1232584
HAMRAH,20110925,284.17,289.48,284.17,287.38,583629
HAMRAH,20110926,287.382,287.382,285.75,286.632,1534616
HAMRAH,20110927,286.22,287.15,286.22,287.05,40900
HAMRAH,20110928,288.03,288.95,286.68,287.69,154813
HAMRAH,20111001,288.082,288.781,287.615,288.268,113131
HAMRAH,20111002,288.09,290.41,287.16,289.48,1011221
HAMRAH,20111003,289.48,294.14,289.48,291.69,115509
HAMRAH,20111004,295.54,298.9,295.53,296.84,318926
HAMRAH,20111005,301.14,305.8,296.53,300.41,378282
HAMRAH,20111008,300.67,300.67,296.43,296.52,5168998
HAMRAH,20111009,296.02,296.93,293.68,296.34,2252003
HAMRAH,20111010,296.01,296.89,293.68,296.18,65342
HAMRAH,20111011,296.47,296.7,296.06,296.47,268106
HAMRAH,20111012,296.94,299.13,296.47,296.72,5397729
HAMRAH,20111015,296.47,296.48,296.01,296.4,579537
HAMRAH,20111017,296.47,298.34,294.55,296.77,1629655
HAMRAH,20111018,296.475,297.361,296.475,296.969,473099
HAMRAH,20111019,296.946,297.314,296.713,296.978,552790
HAMRAH,20111022,296.47,297.52,296.47,297.08,89531
HAMRAH,20111023,296.8,297.97,296.71,297.05,197380
HAMRAH,20111024,296.57,296.94,296.47,296.8,1307896
HAMRAH,20111025,296.92,296.94,296.47,296.85,51121
HAMRAH,20111026,296.71,296.71,295.56,296.47,301911
HAMRAH,20111029,296.01,296.24,295.3,295.56,46875
HAMRAH,20111030,295.538,295.538,287.149,294.773,91795
HAMRAH,20111031,292.55,292.74,289.48,291.81,172447
HAMRAH,20111101,287.39,292.27,287.39,291.91,93872
HAMRAH,20111102,292.278,295.062,291.817,293.752,57228
HAMRAH,20111105,292.106,292.106,290.017,291.141,170016
HAMRAH,20111106,292.74,292.86,287.63,288.51,176251
HAMRAH,20111108,291.77,291.77,282.49,284.48,260107
HAMRAH,20111109,286.68,289.48,286.68,287.75,209055
HAMRAH,20111112,290.88,290.88,287.62,288.93,124337
HAMRAH,20111113,288.548,289.481,286.217,289.15,41861
HAMRAH,20111114,289.01,289.01,285.98,286.74,178999
HAMRAH,20111116,286.01,288.36,286.01,287.13,28565
HAMRAH,20111119,287.149,289.481,287.149,288.287,354059
HAMRAH,20111120,290.32,290.32,287.64,288.65,253578
HAMRAH,20111121,290.41,290.41,287.54,288.68,135776
HAMRAH,20111122,288.55,288.55,286.41,286.98,129552
HAMRAH,20111123,289.01,289.01,283.45,285.5,232351
HAMRAH,20111126,283.45,284.35,282.14,282.74,303764
HAMRAH,20111127,282.49,282.49,275.52,277.81,242414
HAMRAH,20111128,277.83,279.67,277.6,277.88,479596
HAMRAH,20111129,279.46,281.83,279.46,281.22,483176
HAMRAH,20111130,282.25,282.25,277.82,277.96,92752
HAMRAH,20111203,279.43,280.81,278.29,280.5,56000
HAMRAH,20111204,281.55,289.48,281.55,286.32,135804
HAMRAH,20111207,284.352,288.501,284.352,285.494,139870
HAMRAH,20111210,284.463,289.247,283.517,284.864,96690
HAMRAH,20111211,284.82,284.82,280.39,282.37,16540
HAMRAH,20111212,282.49,284.58,280.7,282.63,28530
HAMRAH,20111213,282.49,286.22,282.49,283.77,39031
HAMRAH,20111214,285.75,285.75,282.49,282.51,133280
HAMRAH,20111217,282.51,282.51,280.27,282.33,69386
HAMRAH,20111218,282.49,282.95,280.73,282.49,465883
HAMRAH,20111219,283.652,284.818,282.496,283.107,34960
HAMRAH,20111220,286.65,286.65,282.26,282.58,124159
HAMRAH,20111221,280.16,284.82,280.16,282.34,187565
HAMRAH,20111224,284.818,284.818,281.563,282.706,94904
HAMRAH,20111225,280.16,282.953,280.16,282.258,38349
HAMRAH,20111226,282.49,282.49,279.72,280.86,16248
HAMRAH,20111227,282.47,282.47,280.16,280.58,17214
HAMRAH,20111228,282.44,282.48,280.16,281.13,269337
