InsCode,Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J,QTotCap,ZTotTran,PriceYesterday,PDrCotVal
778253364357513,وبملت,20120324,168.28,173,166,168.81,2068384,3344569033.00,214,167,170.84
778253364357513,وبملت,20120325,174.90,175,165,168.70,1852800,2923647357.00,191,169,167.31
778253364357513,وبملت,20120326,170.63,171,165,168.92,2386624,3777830789.00,189,169,166.78
778253364357513,وبملت,20120327,166.78,168,165,167.85,2267347,3525919957.00,242,169,166.67
778253364357513,وبملت,20120328,168.70,169,165,167.10,4216959,6580780685.00,246,168,165.60
778253364357513,وبملت,20120402,164.75,166,163,166.35,2128367,3288773698.00,163,167,162.93
778253364357513,وبملت,20120403,165.50,165,160,161.97,4760002,7164915054.00,418,166,159.73
778253364357513,وبملت,20120404,159.19,159,158,159.62,3731713,5525400012.00,202,162,158.13
778253364357513,وبملت,20120407,159.62,160,154,156.84,3694030,5360594761.00,305,160,154.92
778253364357513,وبملت,20120408,157.06,157,153,155.88,2795618,4051957545.00,244,157,153.85
778253364357513,وبملت,20120409,155.77,156,151,152.14,13702624,19506562112.00,936,156,151.72
778253364357513,وبملت,20120410,153.85,154,151,152.36,6811362,9712337221.00,460,152,151.72
778253364357513,وبملت,20120411,153.85,158,154,156.95,7597747,11162454617.00,387,152,158.45
778253364357513,وبملت,20120414,161.86,163,160,162.83,16023896,24413372926.00,936,157,163.15
778253364357513,وبملت,20120415,169.24,169,169,169.24,6249639,9899428176.00,188,163,169.24
778253364357513,وبملت,20120416,175.97,176,169,173.94,25683565,41824335513.00,1435,169,173.08
778253364357513,وبملت,20120417,171.05,173,168,171.05,4592771,7313257958.00,370,174,170.95
778253364357513,وبملت,20120418,170.73,174,164,167.21,9862990,15437571615.00,853,171,166.67
778253364357513,وبملت,20120421,167.85,170,166,167.53,3892772,6110030282.00,246,167,168.49
778253364357513,وبملت,20120422,168.81,171,169,168.70,3483098,5526531721.00,274,168,168.70
778253364357513,وبملت,20120423,169.34,169,162,166.99,2225485,3420909628.00,276,169,163.47
778253364357513,وبملت,20120424,167.74,168,165,166.78,2259691,3520843787.00,178,167,165.50
778253364357513,وبملت,20120428,166.99,167,164,166.03,3010117,4657129862.00,271,167,163.79
778253364357513,وبملت,20120429,167.42,167,164,166.57,10722253,16717246119.00,309,166,165.82
778253364357513,وبملت,20120430,166.89,167,165,166.14,1812395,2803751514.00,199,167,166.35
778253364357513,وبملت,20120501,166.46,167,165,165.71,5117878,7934154259.00,364,166,166.14
778253364357513,وبملت,20120502,166.99,169,166,166.78,3985120,6242673888.00,427,166,168.70
778253364357513,وبملت,20120505,169.24,173,169,172.76,12799523,20701918692.00,971,167,173.40
778253364357513,وبملت,20120506,175.86,176,171,172.66,5081529,8211608957.00,384,173,172.98
778253364357513,وبملت,20120507,173.62,178,174,174.47,3581585,5887512559.00,432,173,176.18
778253364357513,وبملت,20120508,176.29,176,174,174.37,3833161,6253748079.00,353,174,174.15
778253364357513,وبملت,20120509,176.18,176,173,174.47,4378380,7148823236.00,408,174,173.62
778253364357513,وبملت,20120512,173.72,175,170,173.19,3517190,5673023685.00,253,174,173.08
778253364357513,وبملت,20120513,173.08,174,170,172.76,2594852,4183649707.00,246,173,172.98
778253364357513,وبملت,20120514,172.76,173,171,172.44,1589789,2553748870.00,268,173,171.91
778253364357513,وبملت,20120515,172.34,172,170,170.95,4610067,7356703381.00,298,172,170.84
778253364357513,وبملت,20120516,170.84,172,168,170.73,2551213,4068739323.00,278,171,172.01
778253364357513,وبملت,20120519,171.69,174,169,171.05,2432717,3907328079.00,258,171,171.80
778253364357513,وبملت,20120520,172.76,176,172,173.94,7820429,12729675227.00,504,171,176.29
778253364357513,وبملت,20120521,176.29,181,176,180.24,13555153,22873874859.00,839,174,180.46
778253364357513,وبملت,20120522,180.56,184,178,180.78,4224589,7154969839.00,415,180,178.96
778253364357513,وبملت,20120523,182.70,185,181,182.70,6006900,10274446783.00,449,181,183.13
778253364357513,وبملت,20120526,180.13,185,175,179.92,9486212,15976199439.00,868,183,180.56
778253364357513,وبملت,20120527,181.52,182,179,180.35,3138557,5309638572.00,303,180,179.17
778253364357513,وبملت,20120528,180.56,182,176,180.13,4578997,7715780814.00,443,180,181.42
778253364357513,وبملت,20120529,181.52,182,177,180.03,1493774,2513644289.00,148,180,177.78
778253364357513,وبملت,20120530,179.49,179,176,179.28,1478177,2446734899.00,190,180,178.43
778253364357513,وبملت,20120602,178.75,179,174,177.89,2005536,3289504986.00,244,179,174.15
778253364357513,وبملت,20120605,175.22,176,173,176.93,1469552,2394344780.00,197,178,174.90
778253364357513,وبملت,20120606,174.58,175,173,176.07,2272589,3713312162.00,207,177,174.58
778253364357513,وبملت,20120609,173.08,174,169,169.77,8663307,13763981307.00,383,176,169.13
778253364357513,وبملت,20120610,169.77,171,167,169.56,2813675,4461537264.00,259,170,169.88
778253364357513,وبملت,20120611,170.73,172,170,169.88,2198707,3509259759.00,154,170,169.88
778253364357513,وبملت,20120612,170.95,172,170,169.98,1117332,1779639817.00,167,170,170.31
778253364357513,وبملت,20120613,172.01,172,168,169.66,2375865,3760086556.00,175,170,169.66
778253364357513,وبملت,20120616,169.88,170,166,168.28,2378881,3699579973.00,180,170,165.60
778253364357513,وبملت,20120617,169.45,169,165,167.63,1439862,2230796645.00,173,168,165.60
778253364357513,وبملت,20120619,167.53,170,165,167.74,2625947,4124253797.00,254,168,167.95
778253364357513,وبملت,20120620,167.74,170,163,167.21,1982304,3081655310.00,183,168,163.57
778253364357513,وبملت,20120623,165.50,165,161,165.60,1644755,2485590705.00,199,167,160.58
778253364357513,وبملت,20120624,162.40,163,159,163.57,2531757,3810573789.00,277,166,162.72
778253364357513,وبملت,20120625,163.47,163,160,162.61,2333550,3520819626.00,198,164,162.51
778253364357513,وبملت,20120626,163.15,163,156,160.58,2334569,3439001850.00,203,163,156.20
778253364357513,وبملت,20120627,155.99,161,154,158.55,3638173,5356128107.00,309,161,161.33
778253364357513,وبملت,20120630,162.29,165,160,159.94,1761858,2691970375.00,176,159,164.86
778253364357513,وبملت,20120701,163.47,166,163,166.14,8277824,12873743112.00,522,160,166.25
778253364357513,وبملت,20120702,170.84,173,169,172.34,9182123,14807732562.00,407,166,172.76
778253364357513,وبملت,20120703,174.15,174,167,171.05,3828582,6103617822.00,228,172,167.74
778253364357513,وبملت,20120704,170.73,174,166,170.63,3788112,6041010351.00,311,171,171.16
778253364357513,وبملت,20120707,172.55,173,168,169.98,1761575,2777534786.00,158,171,167.74
778253364357513,وبملت,20120708,170.84,171,163,169.13,1514915,2363966495.00,148,170,165.60
778253364357513,وبملت,20120709,170.31,170,165,168.81,620381,966237487.00,105,169,165.92
778253364357513,وبملت,20120710,167.74,168,165,168.38,917512,1426943645.00,162,169,165.82
778253364357513,وبملت,20120711,168.81,169,165,167.74,1814443,2820890361.00,202,168,165.71
778253364357513,وبملت,20120714,168.81,169,166,167.31,2404260,3751491630.00,168,168,166.14
778253364357513,وبملت,20120715,166.67,168,165,166.89,1703796,2645922239.00,226,167,166.35
778253364357513,وبملت,20120716,167.74,171,166,168.06,4129129,6515328018.00,438,167,166.99
778253364357513,وبملت,20120717,169.45,169,163,166.03,8204452,12747444145.00,680,168,162.93
778253364357513,وبملت,20120718,0,0,0,166.03,0,0.00,0,166,162.93
778253364357513,وبملت,20120721,0,0,0,166.03,0,0.00,0,166,162.93
778253364357513,وبملت,20120722,0,0,0,137.18,0,0.00,0,166,162.93
778253364357513,وبملت,20120723,0,0,0,137.18,0,0.00,0,137,162.93
778253364357513,وبملت,20120724,143.17,145,140,142.53,7818140,10427838453.00,593,137,140.60
778253364357513,وبملت,20120725,143.70,146,141,143.92,13598901,18313214140.00,765,143,143.06
778253364357513,وبملت,20120728,144.13,145,141,143.27,10254092,13747721132.00,789,144,141.03
