InsCode,Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J,QTotCap,ZTotTran,PriceYesterday,PDrCotVal
46348559193224090,فولاد,20120324,39.51,41,40,39.36,1362977,4200884419.00,125,39,40.65
46348559193224090,فولاد,20120325,40.92,41,40,40.83,20618237,63915083881.00,838,39,40.92
46348559193224090,فولاد,20120326,40.92,41,40,40.58,4372115,13403737742.00,352,41,40.70
46348559193224090,فولاد,20120327,40.59,41,41,40.96,4562281,14280711543.00,383,41,41.36
46348559193224090,فولاد,20120328,41.36,42,41,41.03,2403686,7517113079.00,268,41,41.42
46348559193224090,فولاد,20120402,40.70,41,40,40.95,1616812,4986215257.00,212,41,40.17
46348559193224090,فولاد,20120403,40.04,40,39,40.54,2440265,7343121204.00,313,41,39.58
46348559193224090,فولاد,20120404,39.38,41,39,40.45,1358733,4130943328.00,181,41,40.16
46348559193224090,فولاد,20120407,39.58,40,40,40.32,1635542,4942875548.00,184,40,39.74
46348559193224090,فولاد,20120408,39.78,41,40,40.82,7176831,22265824100.00,607,40,40.82
46348559193224090,فولاد,20120409,40.36,42,40,41.42,7980770,25098814174.00,661,41,41.35
46348559193224090,فولاد,20120410,41.49,43,41,42.85,18226526,59284251843.00,1723,41,42.79
46348559193224090,فولاد,20120411,42.82,43,42,42.77,4728417,15333293191.00,524,43,42.81
46348559193224090,فولاد,20120414,41.95,44,42,43.60,8860947,29329053446.00,641,43,43.58
46348559193224090,فولاد,20120415,45.34,45,44,45.07,19915446,68147338265.00,1024,44,44.52
46348559193224090,فولاد,20120416,44.19,44,43,43.48,7589666,25037077385.00,811,45,43.76
46348559193224090,فولاد,20120417,43.48,44,42,43.40,2950037,9692063795.00,319,43,43.62
46348559193224090,فولاد,20120418,43.47,44,43,43.56,2626717,8749753479.00,290,43,43.72
46348559193224090,فولاد,20120421,44.06,44,42,43.31,3095427,10088710727.00,324,44,42.31
46348559193224090,فولاد,20120422,42.79,43,42,42.75,3886332,12451955881.00,353,43,42.15
46348559193224090,فولاد,20120423,42.15,42,42,42.40,3158411,10045173030.00,274,43,42.03
46348559193224090,فولاد,20120424,41.89,43,42,42.35,2752417,8827083406.00,291,42,42.36
46348559193224090,فولاد,20120428,42.32,43,41,42.12,3255546,10332136015.00,280,42,41.48
46348559193224090,فولاد,20120429,41.49,41,40,40.58,15428891,47537295079.00,689,42,41.09
46348559193224090,فولاد,20120430,40.37,41,40,40.78,4241001,13186387018.00,313,41,41.23
46348559193224090,فولاد,20120501,40.86,41,41,40.94,5618957,17489464495.00,384,41,40.78
46348559193224090,فولاد,20120502,40.30,41,40,40.58,17823644,54911647328.00,318,41,40.82
46348559193224090,فولاد,20120505,40.82,41,40,40.53,2244806,6887585493.00,237,41,40.29
46348559193224090,فولاد,20120506,40.30,41,40,40.74,4089026,12707941010.00,254,41,40.63
46348559193224090,فولاد,20120507,40.32,41,40,40.61,2622160,8035395180.00,238,41,40.44
46348559193224090,فولاد,20120508,40.57,41,40,40.57,1463239,4486780807.00,215,41,40.48
46348559193224090,فولاد,20120509,40.45,41,40,40.34,3562116,10835992412.00,300,41,40.04
46348559193224090,فولاد,20120512,40.25,40,39,39.84,2840812,8404496668.00,282,40,38.74
46348559193224090,فولاد,20120513,38.47,39,38,39.46,2527098,7420673104.00,315,40,38.65
46348559193224090,فولاد,20120514,38.86,40,39,39.38,3723028,11108330294.00,346,39,39.25
46348559193224090,فولاد,20120515,39.51,40,39,39.30,1874550,5555343629.00,175,39,39.11
46348559193224090,فولاد,20120516,39.47,39,39,39.25,898559,2651705505.00,146,39,38.59
46348559193224090,فولاد,20120519,38.86,39,38,39.13,919369,2670011919.00,182,39,38.33
46348559193224090,فولاد,20120520,38.33,39,38,39.01,1152206,3355684878.00,203,39,38.33
46348559193224090,فولاد,20120521,38.46,39,38,39.01,1018577,3015850807.00,228,39,39.47
46348559193224090,فولاد,20120522,39.51,40,40,39.19,1863177,5620462603.00,283,39,39.65
46348559193224090,فولاد,20120523,40.13,41,40,39.41,1561740,4781462658.00,275,39,40.17
46348559193224090,فولاد,20120526,39.51,40,38,39.24,1508696,4414228146.00,241,39,38.65
46348559193224090,فولاد,20120527,38.78,39,39,39.19,1235516,3646697283.00,171,39,38.96
46348559193224090,فولاد,20120528,38.86,39,38,38.91,2432036,7074087470.00,291,39,38.07
46348559193224090,فولاد,20120529,38.20,38,38,38.76,1386920,4010004652.00,202,39,38.07
46348559193224090,فولاد,20120530,38.00,38,38,38.58,2069932,5986891714.00,240,39,37.84
46348559193224090,فولاد,20120602,38.07,38,38,38.42,1363244,3903245240.00,205,39,37.54
46348559193224090,فولاد,20120605,37.62,38,37,38.32,740828,2099385596.00,176,38,37.41
46348559193224090,فولاد,20120606,37.28,37,37,38.18,910940,2574358356.00,172,38,37.28
46348559193224090,فولاد,20120609,37.17,37,37,38.03,845467,2361727878.00,137,38,36.67
46348559193224090,فولاد,20120610,36.51,37,37,37.37,4094499,11433562359.00,372,38,36.64
46348559193224090,فولاد,20120611,37.25,38,37,37.38,48365061,137255814016.00,295,37,37.75
46348559193224090,فولاد,20120612,37.67,38,37,37.34,904313,2544016956.00,171,37,36.76
46348559193224090,فولاد,20120613,36.88,38,37,37.39,10435084,29624806875.00,178,37,37.34
46348559193224090,فولاد,20120616,37.28,37,37,37.34,1141973,3212251884.00,179,37,36.88
46348559193224090,فولاد,20120617,36.88,37,36,37.21,1200357,3327435534.00,216,37,36.58
46348559193224090,فولاد,20120619,36.31,37,36,37.16,985160,2751903490.00,117,37,36.62
46348559193224090,فولاد,20120620,36.75,37,36,36.64,2814069,7639215039.00,331,37,35.68
46348559193224090,فولاد,20120623,35.18,35,35,36.55,458410,1224413110.00,37,37,35.18
46348559193224090,فولاد,20120624,35.09,35,35,35.10,10856112,28926524837.00,365,37,35.09
46348559193224090,فولاد,20120625,33.78,35,34,34.64,2815592,7235281429.00,233,35,33.71
46348559193224090,فولاد,20120626,33.26,33,33,34.39,1385197,3497732425.00,151,35,33.26
46348559193224090,فولاد,20120627,33.02,33,33,33.02,16387602,41083738214.00,545,34,33.02
46348559193224090,فولاد,20120630,33.68,34,33,33.17,3416489,8651140360.00,439,33,32.98
46348559193224090,فولاد,20120701,33.26,33,33,33.09,1510448,3758364701.00,212,33,32.74
46348559193224090,فولاد,20120702,33.19,33,33,33.28,47888997,121031318752.00,903,33,33.06
46348559193224090,فولاد,20120703,33.32,34,33,33.13,4143499,10381580013.00,405,33,32.93
46348559193224090,فولاد,20120704,33.18,33,33,33.09,5612272,14093588583.00,339,33,33.13
46348559193224090,فولاد,20120707,33.38,33,33,33.03,3644446,9122958664.00,263,33,32.98
46348559193224090,فولاد,20120708,32.93,33,32,31.80,13280468,32054085914.00,590,33,31.72
46348559193224090,فولاد,20120709,31.94,32,31,31.65,2948542,7029349779.00,312,32,31.62
46348559193224090,فولاد,20120710,31.61,32,32,31.76,7202207,17370993471.00,814,32,31.61
46348559193224090,فولاد,20120711,32.22,32,32,31.78,6154742,14853639581.00,417,32,31.72
46348559193224090,فولاد,20120714,32.02,32,32,31.93,2998011,7316297174.00,314,32,32.28
46348559193224090,فولاد,20120715,0,0,0,31.93,0,0.00,0,32,32.28
46348559193224090,فولاد,20120716,0,0,0,31.93,0,0.00,0,32,32.28
46348559193224090,فولاد,20120717,0,0,0,31.93,0,0.00,0,32,32.28
46348559193224090,فولاد,20120718,0,0,0,31.93,0,0.00,0,32,32.28
46348559193224090,فولاد,20120721,0,0,0,31.93,0,0.00,0,32,32.28
