InsCode,Symbol,DEven,PClosing,PDrCotVal,ZTotTran,QTotTran5J,QTotCap,PriceMin,PriceMax,PriceYesterday,PriceFirst
47377315952751604,بسويچ,20031005,7157.00,7157.00,8,21579,154455420.00,7150.00,7200.00,7200.00,7150.00
47377315952751604,بسويچ,20031006,7159.00,7159.00,2,1010,7271590.00,7159.00,7200.00,7157.00,7200.00
47377315952751604,بسويچ,20031007,7161.00,7161.00,2,1280,9215610.00,7161.00,7200.00,7159.00,7200.00
47377315952751604,بسويچ,20031011,7212.00,7212.00,9,10762,78004985.00,7212.00,7250.00,7161.00,7240.00
47377315952751604,بسويچ,20031020,7211.00,7211.00,6,11650,84014110.00,7210.00,7212.00,7212.00,7210.00
47377315952751604,بسويچ,20031021,7215.00,7215.00,2,2010,14572150.00,7215.00,7250.00,7211.00,7250.00
47377315952751604,بسويچ,20031022,7234.00,7234.00,3,2070,15289040.00,7234.00,7400.00,7215.00,7300.00
47377315952751604,بسويچ,20031028,7234.00,7234.00,2,340,2464840.00,7234.00,7250.00,7234.00,7250.00
47377315952751604,بسويچ,20031104,7230.00,7230.00,2,1843,13262568.00,7196.00,7230.00,7234.00,7196.00
47377315952751604,بسويچ,20031105,7229.00,7229.00,2,155,1113245.00,7179.00,7229.00,7230.00,7179.00
47377315952751604,بسويچ,20031109,7199.00,7199.00,6,10010,71826436.00,7175.00,7199.00,7229.00,7175.00
47377315952751604,بسويچ,20031115,7149.00,7149.00,3,9010,63967490.00,7099.00,7149.00,7199.00,7099.00
47377315952751604,بسويچ,20031117,7146.00,7146.00,4,1383,9850945.00,7100.00,7146.00,7149.00,7145.00
47377315952751604,بسويچ,20031214,4800.00,4800.00,1,1000,4800000.00,4800.00,4800.00,7146.00,4800.00
47377315952751604,بسويچ,20031217,4799.00,4799.00,1,827,3968773.00,4799.00,4799.00,4800.00,4799.00
47377315952751604,بسويچ,20031223,4799.00,4799.00,4,2073,9949427.00,4799.00,4800.00,4799.00,4799.00
47377315952751604,بسويچ,20031224,4799.00,4799.00,2,191,916790.00,4799.00,4800.00,4799.00,4800.00
47377315952751604,بسويچ,20040110,4798.00,4798.00,3,60,287780.00,4796.00,4798.00,4799.00,4796.00
47377315952751604,بسويچ,20040111,4798.00,4798.00,8,3141,15071861.00,4796.00,4799.00,4798.00,4796.00
47377315952751604,بسويچ,20040112,4798.00,4798.00,2,6879,33012311.00,4798.00,4799.00,4798.00,4799.00
47377315952751604,بسويچ,20040121,4797.00,4797.00,1,60,287820.00,4797.00,4797.00,4798.00,4797.00
47377315952751604,بسويچ,20040208,4796.00,4796.00,2,155,741060.00,4780.00,4796.00,4797.00,4780.00
47377315952751604,بسويچ,20040223,4795.00,4795.00,3,30,139710.00,4588.00,4795.00,4796.00,4588.00
47377315952751604,بسويچ,20040306,4793.00,4793.00,2,225,1027470.00,4556.00,4793.00,4795.00,4556.00
47377315952751604,بسويچ,20040307,4792.00,4792.00,3,70,321280.00,4556.00,4792.00,4793.00,4556.00
47377315952751604,بسويچ,20040310,4743.00,4743.00,8,5506,25087206.00,4556.00,4743.00,4792.00,4556.00
47377315952751604,بسويچ,20040406,4742.00,4742.00,3,20,93420.00,4600.00,4742.00,4743.00,4600.00
47377315952751604,بسويچ,20040407,4737.00,4737.00,5,1100,5059770.00,4598.00,4737.00,4742.00,4598.00
47377315952751604,بسويچ,20040501,4596.00,4596.00,1,1000,4596000.00,4596.00,4596.00,4737.00,4596.00
47377315952751604,بسويچ,20040502,4577.00,4577.00,4,91410,418471770.00,4370.00,4590.00,4596.00,4590.00
47377315952751604,بسويچ,20040504,4578.00,4578.00,5,2738,12588059.00,4578.00,4781.00,4577.00,4596.00
47377315952751604,بسويچ,20040505,4576.00,4576.00,5,4210,19215860.00,4550.00,4578.00,4578.00,4551.00
47377315952751604,بسويچ,20040508,4596.00,4596.00,8,21483,99048460.00,4596.00,4620.00,4576.00,4600.00
47377315952751604,بسويچ,20040510,4596.00,4596.00,2,1207,5552160.00,4596.00,4600.00,4596.00,4600.00
47377315952751604,بسويچ,20040511,4597.00,4597.00,3,13874,63820370.00,4597.00,4600.00,4596.00,4600.00
47377315952751604,بسويچ,20040512,4597.00,4597.00,2,510,2344470.00,4597.00,4597.00,4597.00,4597.00
47377315952751604,بسويچ,20040515,4597.00,4597.00,1,945,4344165.00,4597.00,4597.00,4597.00,4597.00
47377315952751604,بسويچ,20040516,4597.00,4597.00,1,212,974564.00,4597.00,4597.00,4597.00,4597.00
47377315952751604,بسويچ,20040518,4597.00,4597.00,1,1600,7355200.00,4597.00,4597.00,4597.00,4597.00
47377315952751604,بسويچ,20040519,4597.00,4597.00,4,1439,6619370.00,4597.00,4600.00,4597.00,4600.00
47377315952751604,بسويچ,20040522,4599.00,4599.00,11,23883,109887891.00,4596.00,4770.00,4597.00,4597.00
47377315952751604,بسويچ,20040523,4599.00,4599.00,2,610,2805390.00,4599.00,4599.00,4599.00,4599.00
47377315952751604,بسويچ,20040524,4651.00,4651.00,9,14200,67219160.00,4598.00,4798.00,4599.00,4798.00
47377315952751604,بسويچ,20040531,4643.00,4643.00,4,5075,23349465.00,4600.00,4643.00,4651.00,4600.00
47377315952751604,بسويچ,20040601,4640.00,4640.00,2,2075,9547465.00,4601.00,4640.00,4643.00,4601.00
47377315952751604,بسويچ,20040606,4640.00,4640.00,1,75,348000.00,4640.00,4640.00,4640.00,4640.00
47377315952751604,بسويچ,20040608,4636.00,4636.00,3,3510,16146360.00,4600.00,4636.00,4640.00,4600.00
47377315952751604,بسويچ,20040609,4638.00,4638.00,12,25320,117506730.00,4636.00,4641.00,4636.00,4640.00
47377315952751604,بسويچ,20040612,4638.00,4638.00,3,2217,10293688.00,4638.00,4644.00,4638.00,4644.00
47377315952751604,بسويچ,20040613,4638.00,4638.00,2,520,2416860.00,4638.00,4648.00,4638.00,4648.00
47377315952751604,بسويچ,20040614,4638.00,4638.00,3,1989,9254667.00,4638.00,4653.00,4638.00,4653.00
47377315952751604,بسويچ,20040615,4640.00,4640.00,2,440,2140070.00,4640.00,4869.00,4638.00,4869.00
47377315952751604,بسويچ,20040616,4640.00,4640.00,2,1510,7027400.00,4640.00,4654.00,4640.00,4654.00
47377315952751604,بسويچ,20040619,4643.00,4643.00,4,6185,28834280.00,4643.00,4662.00,4640.00,4662.00
47377315952751604,بسويچ,20040621,4646.00,4646.00,6,6591,30741397.00,4646.00,4668.00,4643.00,4668.00
47377315952751604,بسويچ,20040622,4648.00,4648.00,4,7201,33537349.00,4648.00,4659.00,4646.00,4657.00
47377315952751604,بسويچ,20040623,4648.00,4648.00,2,1053,4916247.00,4648.00,4669.00,4648.00,4669.00
47377315952751604,بسويچ,20040626,4647.00,4647.00,5,9867,45860459.00,4647.00,4648.00,4648.00,4648.00
47377315952751604,بسويچ,20040630,4647.00,4647.00,3,1510,7018470.00,4647.00,4648.00,4647.00,4648.00
47377315952751604,بسويچ,20040704,4647.00,4647.00,3,2650,12333890.00,4647.00,4660.00,4647.00,4660.00
47377315952751604,بسويچ,20040705,4650.00,4650.00,6,5355,25013525.00,4650.00,4700.00,4647.00,4658.00
47377315952751604,بسويچ,20040719,4660.00,4660.00,1,3000,13980000.00,4660.00,4660.00,4650.00,4660.00
47377315952751604,بسويچ,20040724,4660.00,4660.00,1,699,3257340.00,4660.00,4660.00,4660.00,4660.00
47377315952751604,بسويچ,20040803,4660.00,4660.00,4,5561,25915005.00,4660.00,4661.00,4660.00,4660.00
47377315952751604,بسويچ,20040807,4724.00,4724.00,5,10022,49035956.00,4724.00,4893.00,4660.00,4893.00
47377315952751604,بسويچ,20040815,4726.00,4726.00,2,422,2090780.00,4726.00,4960.00,4724.00,4960.00
47377315952751604,بسويچ,20040817,4962.00,4962.00,14,50000,248100000.00,4962.00,4962.00,4726.00,4962.00
47377315952751604,بسويچ,20040823,5096.00,5096.00,5,19598,102104440.00,5096.00,5210.00,4962.00,5210.00
47377315952751604,بسويچ,20040828,5201.00,5201.00,3,15010,80302010.00,5201.00,5350.00,5096.00,5350.00
47377315952751604,بسويچ,20040901,5205.00,5205.00,2,610,3328650.00,5205.00,5461.00,5201.00,5461.00
47377315952751604,بسويچ,20040905,5241.00,5241.00,3,5010,27377410.00,5241.00,5465.00,5205.00,5465.00
47377315952751604,بسويچ,20040907,5242.00,5242.00,2,245,1345625.00,5242.00,5503.00,5241.00,5503.00
47377315952751604,بسويچ,20040908,5314.00,5314.00,4,10010,55093140.00,5314.00,5504.00,5242.00,5504.00
47377315952751604,بسويچ,20040911,5498.00,5498.00,5,25010,139529980.00,5498.00,5579.00,5314.00,5579.00
47377315952751604,بسويچ,20040919,5504.00,5504.00,2,826,4764992.00,5504.00,5772.00,5498.00,5772.00
47377315952751604,بسويچ,20040922,5511.00,5511.00,2,1010,5834110.00,5511.00,5779.00,5504.00,5779.00
47377315952751604,بسويچ,20040927,5549.00,5549.00,5,5088,29436798.00,5549.00,5786.00,5511.00,5786.00
47377315952751604,بسويچ,20040929,5559.00,5559.00,4,1336,7780866.00,5559.00,5826.00,5549.00,5826.00
47377315952751604,بسويچ,20041003,5563.00,5563.00,3,610,3557230.00,5563.00,5836.00,5559.00,5836.00
47377315952751604,بسويچ,20041005,5566.00,5566.00,2,510,2976160.00,5566.00,5841.00,5563.00,5841.00
47377315952751604,بسويچ,20041020,5585.00,5585.00,5,5261480,31305537350.00,5585.00,5950.00,5566.00,5844.00
47377315952751604,بسويچ,20041023,5623.00,5623.00,2,5010,29376230.00,5623.00,5864.00,5585.00,5864.00
47377315952751604,بسويچ,20041025,5654.00,5654.00,2,4010,23672540.00,5654.00,5904.00,5623.00,5904.00
47377315952751604,بسويچ,20041031,5669.00,5669.00,4,2010,11928690.00,5669.00,5936.00,5654.00,5936.00
47377315952751604,بسويچ,20041101,5952.00,5952.00,10,38500,229152000.00,5952.00,5952.00,5669.00,5952.00
47377315952751604,بسويچ,20041102,6249.00,6249.00,7,37000,231213000.00,6249.00,6249.00,5952.00,6249.00
47377315952751604,بسويچ,20041103,6288.00,6288.00,7,20580,130063650.00,6288.00,6561.00,6249.00,6561.00
47377315952751604,بسويچ,20041106,6328.00,6328.00,5,5240,34399660.00,6328.00,6602.00,6288.00,6559.00
47377315952751604,بسويچ,20041107,6336.00,6336.00,2,1010,6707360.00,6336.00,6644.00,6328.00,6644.00
47377315952751604,بسويچ,20041117,6340.00,6340.00,2,520,3455920.00,6340.00,6652.00,6336.00,6652.00
47377315952751604,بسويچ,20041120,6486.00,6486.00,4,16686,111076992.00,6486.00,6657.00,6340.00,6657.00
47377315952751604,بسويچ,20041124,6490.00,6490.00,4,510,3469900.00,6490.00,6810.00,6486.00,6810.00
47377315952751604,بسويچ,20041204,6492.00,6492.00,2,269,1829746.00,6492.00,6814.00,6490.00,6814.00
47377315952751604,بسويچ,20041207,6536.00,6536.00,4,5010,34145360.00,6536.00,6816.00,6492.00,6816.00
47377315952751604,بسويچ,20041211,6546.00,6546.00,4,1177,8073414.00,6546.00,6862.00,6536.00,6862.00
47377315952751604,بسويچ,20050201,3508.00,3508.00,6,7210,25296780.00,3311.00,4000.00,6546.00,4000.00
47377315952751604,بسويچ,20050202,3519.00,3519.00,3,4150,14984040.00,3509.00,3650.00,3508.00,3509.00
47377315952751604,بسويچ,20050206,3519.00,3519.00,6,3954,13918329.00,3519.00,3521.00,3519.00,3520.00
47377315952751604,بسويچ,20050207,3520.00,3520.00,3,5310,18726700.00,3520.00,3530.00,3519.00,3523.00
47377315952751604,بسويچ,20050208,3520.00,3520.00,2,160,564700.00,3520.00,3530.00,3520.00,3530.00
47377315952751604,بسويچ,20050212,3520.00,3520.00,1,999,3516480.00,3520.00,3520.00,3520.00,3520.00
47377315952751604,بسويچ,20050214,3520.00,3520.00,1,150,528000.00,3520.00,3520.00,3520.00,3520.00
47377315952751604,بسويچ,20050216,3518.00,3518.00,4,2629,9189362.00,3495.00,3518.00,3520.00,3495.00
47377315952751604,بسويچ,20050222,3517.00,3517.00,6,14010,49277170.00,3510.00,3520.00,3518.00,3510.00
47377315952751604,بسويچ,20050223,3606.00,3606.00,6,24186,88278460.00,3606.00,3650.00,3517.00,3650.00
47377315952751604,بسويچ,20050226,3627.00,3627.00,5,18480,67402891.00,3627.00,3649.00,3606.00,3645.00
47377315952751604,بسويچ,20050302,3624.00,3624.00,4,4206,15178560.00,3600.00,3627.00,3627.00,3627.00
47377315952751604,بسويچ,20050305,3624.00,3624.00,6,5372,19477893.00,3624.00,3626.00,3624.00,3625.00
47377315952751604,بسويچ,20050306,3622.00,3622.00,5,501810,1824016220.00,3600.00,3635.00,3624.00,3600.00
47377315952751604,بسويچ,20050308,3614.00,3614.00,2,1510,5197640.00,3441.00,3614.00,3622.00,3441.00
47377315952751604,بسويچ,20050309,3614.00,3614.00,2,1174,4249820.00,3614.00,3620.00,3614.00,3620.00
47377315952751604,بسويچ,20050312,3614.00,3614.00,4,1275,4615440.00,3614.00,3620.00,3614.00,3620.00
47377315952751604,بسويچ,20050329,3612.00,3612.00,3,520,1821619.00,3500.00,3612.00,3614.00,3501.00
47377315952751604,بسويچ,20050330,3612.00,3612.00,1,1000,3612000.00,3612.00,3612.00,3612.00,3612.00
47377315952751604,بسويچ,20050403,3612.00,3612.00,3,501010,1828648120.00,3612.00,3650.00,3612.00,3612.00
47377315952751604,بسويچ,20050404,3612.00,3612.00,1,700,2528400.00,3612.00,3612.00,3612.00,3612.00
47377315952751604,بسويچ,20050405,3611.00,3611.00,4,2309,8340089.00,3611.00,3612.00,3612.00,3611.00
47377315952751604,بسويچ,20050410,3613.00,3613.00,3,501010,1878736130.00,3613.00,3750.00,3611.00,3750.00
47377315952751604,بسويچ,20050413,3613.00,3613.00,3,1439,5205923.00,3613.00,3618.00,3613.00,3618.00
47377315952751604,بسويچ,20050416,3613.00,3613.00,2,1541,5572226.00,3613.00,3616.00,3613.00,3616.00
47377315952751604,بسويچ,20050423,3614.00,3614.00,3,1110,4051140.00,3614.00,3650.00,3613.00,3650.00
47377315952751604,بسويچ,20050425,3618.00,3618.00,2,1010,3796180.00,3618.00,3760.00,3614.00,3760.00
47377315952751604,بسويچ,20050501,3618.00,3618.00,2,1234,4479300.00,3618.00,3630.00,3618.00,3630.00
47377315952751604,بسويچ,20050504,3634.00,3634.00,2,3216,12212728.00,3634.00,3798.00,3618.00,3798.00
47377315952751604,بسويچ,20050510,3646.00,3646.00,2,2459,9379395.00,3646.00,3815.00,3634.00,3815.00
47377315952751604,بسويچ,20050511,3656.00,3656.00,2,2010,7692560.00,3656.00,3828.00,3646.00,3828.00
47377315952751604,بسويچ,20050517,3838.00,3838.00,11,87000,333906000.00,3838.00,3838.00,3656.00,3838.00
47377315952751604,بسويچ,20050518,3904.00,3904.00,7,14601,58461040.00,3904.00,4029.00,3838.00,4000.00
47377315952751604,بسويچ,20050522,3939.00,3939.00,6,12509,50134390.00,3939.00,4099.00,3904.00,4000.00
47377315952751604,بسويچ,20050523,3975.00,3975.00,6,7181,29591260.00,3975.00,4135.00,3939.00,4000.00
47377315952751604,بسويچ,20050528,3979.00,3979.00,3,1312,5377990.00,3979.00,4100.00,3975.00,4100.00
47377315952751604,بسويچ,20050529,4018.00,4018.00,11,8376,34742212.00,4018.00,4177.00,3979.00,4150.00
47377315952751604,بسويچ,20050530,4018.00,4018.00,3,11675,46910150.00,4018.00,4018.00,4018.00,4018.00
47377315952751604,بسويچ,20050531,4018.00,4018.00,5,1989,8003499.00,4018.00,4027.00,4018.00,4021.00
47377315952751604,بسويچ,20050601,4038.00,4038.00,6,4042,16974780.00,4038.00,4200.00,4018.00,4200.00
47377315952751604,بسويچ,20050606,4045.00,4045.00,2,1722,7230850.00,4045.00,4200.00,4038.00,4200.00
47377315952751604,بسويچ,20050608,4047.00,4047.00,2,535,2270145.00,4047.00,4247.00,4045.00,4247.00
47377315952751604,بسويچ,20050613,4057.00,4057.00,4,2459,10326370.00,4057.00,4200.00,4047.00,4200.00
47377315952751604,بسويچ,20050614,4056.00,4056.00,2,481,1925973.00,4003.00,4056.00,4057.00,4003.00
47377315952751604,بسويچ,20050615,4099.00,4099.00,5,11469,48101810.00,4003.00,4200.00,4056.00,4003.00
47377315952751604,بسويچ,20050619,4136.00,4136.00,8,12377,52078804.00,4136.00,4208.00,4099.00,4205.00
47377315952751604,بسويچ,20050620,4134.00,4134.00,3,1113,4563640.00,4100.00,4134.00,4136.00,4100.00
47377315952751604,بسويچ,20050621,4133.00,4133.00,2,20,82330.00,4100.00,4133.00,4134.00,4100.00
47377315952751604,بسويچ,20050622,4133.00,4133.00,4,14,58421.00,4101.00,4330.00,4133.00,4101.00
47377315952751604,بسويچ,20050625,4127.00,4127.00,2,1010,3968270.00,3927.00,4127.00,4133.00,3927.00
47377315952751604,بسويچ,20050626,4127.00,4127.00,2,4010,16573270.00,4127.00,4133.00,4127.00,4133.00
47377315952751604,بسويچ,20050627,4127.00,4127.00,1,958,3953666.00,4127.00,4127.00,4127.00,4127.00
47377315952751604,بسويچ,20050628,4332.00,4332.00,10,42237,182977930.00,4320.00,4333.00,4127.00,4320.00
47377315952751604,بسويچ,20050629,4546.00,4546.00,9,37833,172025569.00,4490.00,4548.00,4332.00,4490.00
47377315952751604,بسويچ,20050702,4541.00,4541.00,3,1010,4445410.00,4400.00,4541.00,4546.00,4400.00
47377315952751604,بسويچ,20050706,4488.00,4488.00,7,11200,48975661.00,4314.00,4488.00,4541.00,4314.00
47377315952751604,بسويچ,20050709,4468.00,4468.00,5,8558,37717070.00,4403.00,4468.00,4488.00,4403.00
47377315952751604,بسويچ,20050717,4000.00,4000.00,1,1000,4000000.00,4000.00,4000.00,4468.00,4000.00
47377315952751604,بسويچ,20050718,3962.00,3962.00,8,14214,54197160.00,3800.00,3980.00,4000.00,3980.00
47377315952751604,بسويچ,20050720,3957.00,3957.00,2,1510,5690070.00,3767.00,3957.00,3962.00,3767.00
47377315952751604,بسويچ,20050723,3955.00,3955.00,3,1572,6131350.00,3900.00,3955.00,3957.00,3900.00
47377315952751604,بسويچ,20050724,3951.00,3951.00,5,1848,7023916.00,3800.00,3951.00,3955.00,3800.00
47377315952751604,بسويچ,20050726,3946.00,3946.00,4,1941,7379976.00,3801.00,3946.00,3951.00,3802.00
47377315952751604,بسويچ,20050803,3915.00,3915.00,5,11140,41767376.00,3749.00,3915.00,3946.00,3750.00
47377315952751604,بسويچ,20050808,3913.00,3913.00,2,689,2619330.00,3800.00,3913.00,3915.00,3800.00
47377315952751604,بسويچ,20050827,3901.00,3901.00,3,5010,18789010.00,3750.00,3901.00,3913.00,3750.00
47377315952751604,بسويچ,20050828,3887.00,3887.00,4,6538,24518870.00,3750.00,3887.00,3901.00,3750.00
47377315952751604,بسويچ,20050829,3885.00,3885.00,2,552,2040456.00,3693.00,3885.00,3887.00,3693.00
47377315952751604,بسويچ,20050831,3856.00,3856.00,7,22010,83460238.00,3791.00,3856.00,3885.00,3791.00
47377315952751604,بسويچ,20050917,4014.00,4014.00,21,80673,323872964.00,3856.00,4048.00,3856.00,3856.00
47377315952751604,بسويچ,20050918,4213.00,4213.00,17,72010,303420718.00,4100.00,4214.00,4014.00,4100.00
47377315952751604,بسويچ,20050919,4309.00,4309.00,6,1757260,7772346709.00,4309.00,4423.00,4213.00,4422.00
47377315952751604,بسويچ,20050924,4308.00,4308.00,3,681,2921462.00,4289.00,4308.00,4309.00,4290.00
47377315952751604,بسويچ,20050925,4307.00,4307.00,2,1029,4363630.00,4240.00,4307.00,4308.00,4240.00
47377315952751604,بسويچ,20050927,4303.00,4303.00,3,2048,8602630.00,4200.00,4303.00,4307.00,4200.00
47377315952751604,بسويچ,20051003,4233.00,4233.00,10,1928571,8702112861.00,4088.00,4518.00,4303.00,4100.00
47377315952751604,بسويچ,20051004,4313.00,4313.00,5,27909,123977989.00,4313.00,4443.00,4233.00,4443.00
47377315952751604,بسويچ,20051005,4403.00,4403.00,8,65010,286944030.00,4320.00,4497.00,4313.00,4497.00
47377315952751604,بسويچ,20051010,4398.00,4398.00,5,24410,107155980.00,4389.00,4398.00,4403.00,4390.00
47377315952751604,بسويچ,20051011,4179.00,4179.00,10,80000,334320000.00,4179.00,4179.00,4398.00,4179.00
47377315952751604,بسويچ,20051016,4178.00,4178.00,3,2010,8392780.00,4175.00,4178.00,4179.00,4176.00
47377315952751604,بسويچ,20051018,4177.00,4177.00,2,2100,8711090.00,4148.00,4177.00,4178.00,4148.00
47377315952751604,بسويچ,20051019,4175.00,4175.00,2,504,2017750.00,4000.00,4175.00,4177.00,4000.00
47377315952751604,بسويچ,20051022,4173.00,4173.00,2,558,2242498.00,4016.00,4173.00,4175.00,4016.00
47377315952751604,بسويچ,20051026,4171.00,4171.00,2,4510,18689710.00,4144.00,4171.00,4173.00,4144.00
47377315952751604,بسويچ,20051102,4170.00,4170.00,3,50,200220.00,3963.00,4170.00,4171.00,3963.00
47377315952751604,بسويچ,20051106,4169.00,4169.00,2,18,73386.00,3962.00,4169.00,4170.00,3962.00
47377315952751604,بسويچ,20051108,4161.00,4161.00,2,2520,9983720.00,3961.00,4161.00,4169.00,3961.00
47377315952751604,بسويچ,20051121,4156.00,4156.00,2,1424,5631102.00,3953.00,4156.00,4161.00,3953.00
47377315952751604,بسويچ,20051217,3728.00,3728.00,2,505,1882650.00,3728.00,3730.00,4156.00,3730.00
47377315952751604,بسويچ,20051218,3727.00,3727.00,2,30,108110.00,3542.00,3727.00,3728.00,3542.00
47377315952751604,بسويچ,20060315,3727.00,3727.00,2,40,143500.00,3541.00,3727.00,3727.00,3541.00
47377315952751604,بسويچ,20060509,3572.00,3572.00,26,60010,212495720.00,3541.00,3572.00,3727.00,3541.00
47377315952751604,بسويچ,20060510,3552.00,3552.00,5,20010,70055520.00,3501.00,3552.00,3572.00,3501.00
47377315952751604,بسويچ,20060513,3547.00,3547.00,2,4375,15230035.00,3481.00,3547.00,3552.00,3481.00
47377315952751604,بسويچ,20060607,3000.00,3000.00,1,1000,3000000.00,3000.00,3000.00,3547.00,3000.00
47377315952751604,بسويچ,20060610,3000.00,3000.00,1,1019,3057000.00,3000.00,3000.00,3000.00,3000.00
