InsCode,Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
46348559193224090,فولاد,20100106,32.657090554417,32.895486856649,32.657090554417,32.895486856649,17792573
46348559193224090,فولاد,20100109,33.137791294982,33.137791294982,33.137791294982,33.137791294982,858367
46348559193224090,فولاد,20100110,33.184688928208,33.184688928208,32.930660081568,33.083077389552,38543262
46348559193224090,فولاد,20100111,33.086985525654,33.423085230439,33.059628572939,33.423085230439,23574833
46348559193224090,فولاد,20100112,33.466074727563,33.58722694673,33.161240111595,33.24331096974,10853296
46348559193224090,فولاد,20100113,33.204229608719,33.282392330762,33.055720436837,33.169056383799,6121902
46348559193224090,فولاد,20100116,33.176872656004,33.360555052805,33.090893661756,33.106526206165,9502692
46348559193224090,فولاد,20100117,33.317565555681,33.317565555681,33.047904164632,33.090893661756,11626510
46348559193224090,فولاد,20100118,33.165148247697,33.196413336514,32.969741442589,32.969741442589,4615110
46348559193224090,فولاد,20100119,33.028363484122,33.126066886676,32.930660081568,33.114342478369,4535939
46348559193224090,فولاد,20100120,33.122158750573,33.184688928208,33.047904164632,33.122158750573,7271525
46348559193224090,فولاد,20100126,33.368371325009,33.462166591461,33.196413336514,33.270667922455,18286051
46348559193224090,فولاد,20100127,33.204229608719,33.239402833638,33.126066886676,33.165148247697,4755187
46348559193224090,فولاد,20100130,32.918935673261,33.004914667509,32.918935673261,32.918935673261,21030169
46348559193224090,فولاد,20100131,32.770426501379,32.930660081568,32.770426501379,32.887670584444,2952205
46348559193224090,فولاد,20100201,32.817324134605,33.149515703289,32.809507862401,33.149515703289,3229445
46348559193224090,فولاد,20100202,33.235494697536,33.235494697536,33.090893661756,33.110434342267,11602071
46348559193224090,فولاد,20100203,33.204229608719,33.395728277724,33.204229608719,33.27848419466,5392805
46348559193224090,فولاد,20100206,33.149515703289,33.149515703289,33.036179756326,33.071352981245,3141101
46348559193224090,فولاد,20100207,33.047904164632,33.086985525654,33.016639075815,33.016639075815,2986610
46348559193224090,فولاد,20100208,33.04399602853,33.04399602853,32.903303128853,32.903303128853,2389613
46348559193224090,فولاد,20100209,32.930660081568,33.040087892428,32.891578720546,32.930660081568,2082556
46348559193224090,فولاد,20100210,32.969741442589,33.165148247697,32.969741442589,33.016639075815,7228331
