InsCode,Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
68635710163497089,همراه,20101219,34950,34950,34950,34950,112590000
68635710163497089,همراه,20101220,36697,36697,36697,36697,274075
68635710163497089,همراه,20101221,38200,38531,37500,38531,28532764
68635710163497089,همراه,20101222,38486,38800,37500,38000,7198250
68635710163497089,همراه,20101225,37805,38278,37602,37802,2460574
68635710163497089,همراه,20101226,38200,38349,37740,37750,2142528
68635710163497089,همراه,20101227,37800,37997,36750,36900,2284484
68635710163497089,همراه,20101228,36610,36999,36050,36652,2640476
68635710163497089,همراه,20101229,36263,37899,36263,37650,2040910
68635710163497089,همراه,20110101,37600,37990,37102,37300,1300871
68635710163497089,همراه,20110102,37249,37698,37047,37501,1171093
68635710163497089,همراه,20110103,37500,38640,37500,38500,2642975
68635710163497089,همراه,20110104,38700,39985,38700,39680,3391433
68635710163497089,همراه,20110105,40000,41512,40000,40300,2893842
68635710163497089,همراه,20110108,40300,40498,39950,40050,2030510
68635710163497089,همراه,20110109,40008,40988,40002,40501,1192326
68635710163497089,همراه,20110110,40605,41500,39703,40505,4325751
68635710163497089,همراه,20110111,39950,41149,39950,41000,450750
68635710163497089,همراه,20110220,41002,43990,41002,42600,5966453
68635710163497089,همراه,20110222,42700,43780,42620,43000,1688907
68635710163497089,همراه,20110223,43000,43700,42850,43700,1318087
68635710163497089,همراه,20110226,43550,44900,43550,44005,1405103
68635710163497089,همراه,20110227,44251,44799,44251,44381,699515
68635710163497089,همراه,20110228,44600,44600,43608,43760,420132
68635710163497089,همراه,20110301,43800,43800,42501,43011,1936494
68635710163497089,همراه,20110302,43001,43800,43000,43114,21656689
68635710163497089,همراه,20110305,43299,43649,43100,43120,7353063
68635710163497089,همراه,20110306,43270,43400,43100,43122,335143
68635710163497089,همراه,20110307,43100,43300,43029,43080,615783
68635710163497089,همراه,20110308,43250,43500,43111,43400,1277853
68635710163497089,همراه,20110309,43500,44480,43500,44000,15824245
68635710163497089,همراه,20110312,44099,44399,43981,44000,4687462
68635710163497089,همراه,20110313,44032,44900,44032,44500,2475765
68635710163497089,همراه,20110314,44700,45848,44220,45450,36437626
68635710163497089,همراه,20110315,46000,46494,46000,46494,1924631
68635710163497089,همراه,20110316,48000,48597,48000,48500,1182676
68635710163497089,همراه,20110319,48942,49970,48410,49000,1739228
68635710163497089,همراه,20110326,49499,51549,49053,51549,423313
68635710163497089,همراه,20110327,53001,53569,51200,51200,1238816
68635710163497089,همراه,20110328,51400,51999,51000,51652,2469722
68635710163497089,همراه,20110329,52000,52500,50000,52000,1015917
68635710163497089,همراه,20110330,51999,51999,50500,50501,851203
68635710163497089,همراه,20110403,50800,50898,50100,50100,555333
68635710163497089,همراه,20110404,50120,52500,50120,52190,1615659
68635710163497089,همراه,20110405,52880,53190,52053,52500,1459095
68635710163497089,همراه,20110406,52900,54000,52102,52700,2593832
68635710163497089,همراه,20110409,53500,53999,50100,50110,1776100
68635710163497089,همراه,20110410,52229,52229,50212,50600,1037412
68635710163497089,همراه,20110411,50590,52100,50590,51000,648877
68635710163497089,همراه,20110412,51000,52499,50800,52490,1592438
68635710163497089,همراه,20110413,53000,53900,52522,52523,1373149
68635710163497089,همراه,20110416,52927,53500,51889,52000,648374
68635710163497089,همراه,20110417,52510,53000,52400,52800,1679104
