<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
HAMRAH_Share,d,20101219,000000,34950.0000,34950.0000,34950.0000,34950.0000,112590000,34950.0000,None,46320
HAMRAH_Share,d,20101220,000000,36697.0000,36697.0000,36697.0000,36697.0000,274075,36697.0000,None,46320
HAMRAH_Share,d,20101221,000000,38200.0000,38531.0000,37500.0000,38486.0000,28532764,38486.0000,None,46320
HAMRAH_Share,d,20101222,000000,38486.0000,38800.0000,37500.0000,38331.0000,7198250,38331.0000,None,46320
HAMRAH_Share,d,20101225,000000,37805.0000,38278.0000,37602.0000,37943.0000,2460574,37943.0000,None,46320
HAMRAH_Share,d,20101226,000000,38200.0000,38349.0000,37740.0000,38019.0000,2142528,38019.0000,None,46320
HAMRAH_Share,d,20101227,000000,37800.0000,37997.0000,36750.0000,37219.0000,2284484,37219.0000,None,46320
HAMRAH_Share,d,20101228,000000,36610.0000,36999.0000,36050.0000,36401.0000,2640476,36401.0000,None,46320
HAMRAH_Share,d,20101229,000000,36263.0000,37899.0000,36263.0000,37494.0000,2040910,37494.0000,None,46320
HAMRAH_Share,d,20110101,000000,37600.0000,37990.0000,37102.0000,37319.0000,1300871,37319.0000,None,46320
HAMRAH_Share,d,20110102,000000,37249.0000,37698.0000,37047.0000,37509.0000,1171093,37509.0000,None,46320
HAMRAH_Share,d,20110103,000000,37500.0000,38640.0000,37500.0000,38288.0000,2642975,38288.0000,None,46320
HAMRAH_Share,d,20110104,000000,38700.0000,39985.0000,38700.0000,39538.0000,3391433,39538.0000,None,46320
HAMRAH_Share,d,20110105,000000,40000.0000,41512.0000,40000.0000,40868.0000,2893842,40868.0000,None,46320
HAMRAH_Share,d,20110108,000000,40300.0000,40498.0000,39950.0000,40069.0000,2030510,40069.0000,None,46320
HAMRAH_Share,d,20110109,000000,40008.0000,40988.0000,40002.0000,40507.0000,1192326,40507.0000,None,46320
HAMRAH_Share,d,20110110,000000,40605.0000,41500.0000,39703.0000,40589.0000,4325751,40589.0000,None,46320
HAMRAH_Share,d,20110111,000000,39950.0000,41149.0000,39950.0000,40286.0000,450750,40286.0000,None,46320
HAMRAH_Share,d,20110220,000000,41002.0000,43990.0000,41002.0000,42901.0000,5966453,42901.0000,None,46320
HAMRAH_Share,d,20110222,000000,42700.0000,43780.0000,42620.0000,43071.0000,1688907,43071.0000,None,46320
HAMRAH_Share,d,20110223,000000,43000.0000,43700.0000,42850.0000,43486.0000,1318087,43486.0000,None,46320
HAMRAH_Share,d,20110226,000000,43550.0000,44900.0000,43550.0000,44236.0000,1405103,44236.0000,None,46320
HAMRAH_Share,d,20110227,000000,44251.0000,44799.0000,44251.0000,44585.0000,699515,44585.0000,None,46320
HAMRAH_Share,d,20110228,000000,44600.0000,44600.0000,43608.0000,43961.0000,420132,43961.0000,None,46320
HAMRAH_Share,d,20110301,000000,43800.0000,43800.0000,42501.0000,42841.0000,1936494,42841.0000,None,46320
HAMRAH_Share,d,20110302,000000,43001.0000,43800.0000,43000.0000,43028.0000,21656689,43028.0000,None,46320
HAMRAH_Share,d,20110305,000000,43299.0000,43649.0000,43100.0000,43120.0000,7353063,43120.0000,None,46320
HAMRAH_Share,d,20110306,000000,43270.0000,43400.0000,43100.0000,43204.0000,335143,43204.0000,None,46320
