<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
SHIRAN_Share,d,20071124,000000,5488.0000,5488.0000,5488.0000,5488.0000,100,5488.0000,None,46320
SHIRAN_Share,d,20071125,000000,5379.0000,5379.0000,5379.0000,5379.0000,100,5379.0000,None,46320
SHIRAN_Share,d,20071126,000000,5272.0000,5379.0000,5272.0000,5379.0000,510,5379.0000,None,46320
SHIRAN_Share,d,20071210,000000,5272.0000,5378.0000,5272.0000,5378.0000,2010,5378.0000,None,46320
SHIRAN_Share,d,20071216,000000,5271.0000,5375.0000,5271.0000,5375.0000,6010,5375.0000,None,46320
SHIRAN_Share,d,20071217,000000,5268.0000,5374.0000,5268.0000,5374.0000,2116,5374.0000,None,46320
SHIRAN_Share,d,20071218,000000,5267.0000,5366.0000,5267.0000,5366.0000,681152,5366.0000,None,46320
SHIRAN_Share,d,20080105,000000,5259.0000,5259.0000,5259.0000,5259.0000,100,5259.0000,None,46320
SHIRAN_Share,d,20080106,000000,5154.0000,5154.0000,5154.0000,5154.0000,100,5154.0000,None,46320
SHIRAN_Share,d,20080108,000000,5051.0000,5057.0000,5051.0000,5051.0000,491458,5051.0000,None,46320
SHIRAN_Share,d,20080109,000000,5152.0000,5152.0000,5152.0000,5152.0000,205732,5152.0000,None,46320
SHIRAN_Share,d,20080112,000000,5255.0000,5255.0000,5157.0000,5157.0000,10010,5157.0000,None,46320
SHIRAN_Share,d,20080113,000000,5260.0000,5260.0000,5165.0000,5165.0000,16670,5165.0000,None,46320
SHIRAN_Share,d,20080114,000000,5268.0000,5268.0000,5186.0000,5186.0000,41963,5186.0000,None,46320
SHIRAN_Share,d,20080115,000000,5289.0000,5289.0000,5248.0000,5248.0000,124010,5248.0000,None,46320
SHIRAN_Share,d,20080116,000000,5289.0000,5289.0000,5144.0000,5249.0000,21010,5249.0000,None,46320
SHIRAN_Share,d,20080120,000000,5145.0000,5249.0000,5145.0000,5249.0000,1010,5249.0000,None,46320
