<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
BESWITHC_Share,d,20080128,000000,1401.0000,1489.0000,1350.0000,1376.0000,100255,1376.0000,None,46320
BESWITHC_Share,d,20080129,000000,1403.0000,1403.0000,1377.0000,1377.0000,2957,1377.0000,None,46320
BESWITHC_Share,d,20080202,000000,1404.0000,1404.0000,1378.0000,1378.0000,2510,1378.0000,None,46320
BESWITHC_Share,d,20080203,000000,1405.0000,1405.0000,1380.0000,1380.0000,4375,1380.0000,None,46320
BESWITHC_Share,d,20080212,000000,1407.0000,1407.0000,1407.0000,1407.0000,100000,1407.0000,None,46320
BESWITHC_Share,d,20080213,000000,1435.0000,1435.0000,1428.0000,1428.0000,55010,1428.0000,None,46320
BESWITHC_Share,d,20080216,000000,1456.0000,1456.0000,1453.0000,1453.0000,63056,1453.0000,None,46320
BESWITHC_Share,d,20080217,000000,1482.0000,1482.0000,1474.0000,1474.0000,52510,1474.0000,None,46320
BESWITHC_Share,d,20080218,000000,1503.0000,1503.0000,1475.0000,1475.0000,2510,1475.0000,None,46320
BESWITHC_Share,d,20080302,000000,1588.0000,1898.0000,1588.0000,1612.0000,105874,1612.0000,None,46320
BESWITHC_Share,d,20080303,000000,1644.0000,1644.0000,1600.0000,1613.0000,72100,1613.0000,None,46320
BESWITHC_Share,d,20080304,000000,1600.0000,1600.0000,1581.0000,1591.0000,56594,1591.0000,None,46320
BESWITHC_Share,d,20080305,000000,1600.0000,1600.0000,1592.0000,1592.0000,5010,1592.0000,None,46320
BESWITHC_Share,d,20080309,000000,1581.0000,1592.0000,1581.0000,1592.0000,1029,1592.0000,None,46320
BESWITHC_Share,d,20080310,000000,1600.0000,1623.0000,1565.0000,1598.0000,35610,1598.0000,None,46320
BESWITHC_Share,d,20080311,000000,1629.0000,1629.0000,1601.0000,1627.0000,77980,1627.0000,None,46320
BESWITHC_Share,d,20080317,000000,1659.0000,1659.0000,1627.0000,1627.0000,30,1627.0000,None,46320
BESWITHC_Share,d,20080406,000000,1597.0000,1623.0000,1597.0000,1623.0000,10010,1623.0000,None,46320
BESWITHC_Share,d,20080407,000000,1597.0000,1621.0000,1597.0000,1621.0000,4910,1621.0000,None,46320
BESWITHC_Share,d,20080413,000000,1589.0000,1620.0000,1589.0000,1620.0000,3144,1620.0000,None,46320
BESWITHC_Share,d,20080414,000000,1588.0000,1618.0000,1588.0000,1618.0000,3671,1618.0000,None,46320
BESWITHC_Share,d,20080415,000000,1586.0000,1614.0000,1586.0000,1614.0000,10010,1614.0000,None,46320
