InsCode,Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J,QTotCap,ZTotTran,PriceYesterday,PDrCotVal
46348559193224090,فولاد,20120324,96.75,100,97,96.36,1362977,4200884419.00,125,96,99.52
46348559193224090,فولاد,20120325,100.20,100,97,99.98,20618237,63915083881.00,838,96,100.20
46348559193224090,فولاد,20120326,100.20,100,97,99.36,4372115,13403737742.00,352,100,99.65
46348559193224090,فولاد,20120327,99.39,102,99,100.30,4562281,14280711543.00,383,99,101.26
46348559193224090,فولاد,20120328,101.26,102,100,100.46,2403686,7517113079.00,268,100,101.43
46348559193224090,فولاد,20120402,99.65,102,98,100.27,1616812,4986215257.00,212,100,98.36
46348559193224090,فولاد,20120403,98.04,98,96,99.27,2440265,7343121204.00,313,100,96.91
46348559193224090,فولاد,20120404,96.43,99,96,99.04,1358733,4130943328.00,181,99,98.33
46348559193224090,فولاد,20120407,96.91,98,97,98.72,1635542,4942875548.00,184,99,97.30
46348559193224090,فولاد,20120408,97.40,101,97,99.94,7176831,22265824100.00,607,99,99.94
46348559193224090,فولاد,20120409,98.81,103,99,101.43,7980770,25098814174.00,661,100,101.23
46348559193224090,فولاد,20120410,101.59,105,102,104.91,18226526,59284251843.00,1723,101,104.78
46348559193224090,فولاد,20120411,104.84,105,103,104.72,4728417,15333293191.00,524,105,104.81
46348559193224090,فولاد,20120414,102.72,108,103,106.75,8860947,29329053446.00,641,105,106.72
46348559193224090,فولاد,20120415,111.00,111,109,110.36,19915446,68147338265.00,1024,107,109.00
46348559193224090,فولاد,20120416,108.20,108,106,106.46,7589666,25037077385.00,811,110,107.13
46348559193224090,فولاد,20120417,106.46,107,104,106.26,2950037,9692063795.00,319,106,106.81
46348559193224090,فولاد,20120418,106.42,109,106,106.65,2626717,8749753479.00,290,106,107.04
46348559193224090,فولاد,20120421,107.88,108,103,106.04,3095427,10088710727.00,324,107,103.59
46348559193224090,فولاد,20120422,104.78,105,103,104.68,3886332,12451955881.00,353,106,103.20
