Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
FEOLAD,20080816,159.79,159.79,118.89,159.79,51175707
FEOLAD,20080818,156.67,156.67,156.67,156.67,3227
FEOLAD,20080819,153.65,153.65,153.65,153.65,9220
FEOLAD,20080820,150.73,150.73,150.73,150.73,13758
FEOLAD,20080823,147.88,150.71,147.88,150.71,29835
FEOLAD,20080824,147.86,147.86,147.86,147.86,3636
FEOLAD,20080825,145.12,145.12,145.12,145.12,62874
FEOLAD,20080826,142.45,142.45,142.45,142.45,12339022
FEOLAD,20080827,139.87,140.81,139.87,140.81,4004606
FEOLAD,20080830,138.27,140.4,138.27,140.4,1018509
FEOLAD,20080831,137.87,140.4,118.89,140.4,15099302
FEOLAD,20080901,137.871,139.569,137.871,139.569,2068216
FEOLAD,20080902,137.061,137.061,137.061,137.061,8392414
FEOLAD,20080903,135.74,136.73,134.63,135.03,32810518
FEOLAD,20080906,135.74,135.74,132.66,133.13,7179745
FEOLAD,20080907,130.82,130.82,130.82,130.82,18985288
FEOLAD,20080908,128.84,129.42,128.57,128.61,7663666
FEOLAD,20080913,118.89,128.61,118.89,128.61,4206058
FEOLAD,20081026,99.2,105.13,97.24,100.03,18805891
FEOLAD,20081027,101.353,101.353,100.484,100.484,2283436
FEOLAD,20081028,101.81,101.81,100.58,100.58,513331
FEOLAD,20081029,101.93,101.93,100.66,100.66,347203
FEOLAD,20081101,102.005,102.005,100.859,100.859,928933
FEOLAD,20081102,102.202,102.202,100.978,100.978,567740
FEOLAD,20081103,102.32,102.32,101.23,101.23,1171614
FEOLAD,20081104,102.6,102.6,101.87,102.58,24550601
FEOLAD,20081105,103.98,103.98,103.21,103.96,7856015
FEOLAD,20081108,104.71,105.07,102.52,102.99,17691718
FEOLAD,20081109,102.281,102.301,101.59,101.59,15080798
FEOLAD,20081110,100.33,118.89,100.23,101,32677258
FEOLAD,20081111,100.39,101.19,99.79,100.8,4106443
FEOLAD,20081112,101.847,102.143,101.076,101.076,1424695
FEOLAD,20081115,102.42,102.42,101.87,102.4,6432097
FEOLAD,20081116,103.55,118.89,102.99,103.25,49061554
FEOLAD,20081117,104.34,104.67,102.04,103.96,9742739
FEOLAD,20081118,102.52,103.8,102.52,103.8,724838
FEOLAD,20081119,102.38,103.72,102.38,103.72,338012
FEOLAD,20081122,102.3,103.47,102.3,103.47,1144621
FEOLAD,20081123,102.04,118.89,102.04,103.45,24826947
FEOLAD,20081124,102.02,103.43,102.02,103.43,68916
FEOLAD,20081125,102,103.41,102,103.41,66654
FEOLAD,20081126,101.98,103.39,101.98,103.39,126348
FEOLAD,20081129,101.97,118.89,101.97,103.37,38410161
FEOLAD,20081130,101.945,103.348,101.945,103.348,100010
FEOLAD,20081201,101.926,103.328,101.926,103.328,128676
FEOLAD,20081202,101.91,101.91,101.91,101.91,28553
FEOLAD,20081203,100.52,100.52,100.52,100.52,23652
FEOLAD,20081206,99.18,99.18,99.18,99.18,9974
FEOLAD,20081207,97.9,97.9,97.9,97.9,6000
FEOLAD,20081208,96.63,96.63,96.63,96.63,48901
FEOLAD,20081210,95.41,95.41,95.41,95.41,6338991
FEOLAD,20081213,94.223,95.25,94.223,94.223,23379522
FEOLAD,20081214,93.29,94.07,93.08,93.1,7434850
FEOLAD,20081215,92.31,93.85,91.99,92.88,2980938
FEOLAD,20081216,92.525,93.808,92.525,93.058,1611583
FEOLAD,20081220,93.413,94.164,93.413,93.295,1797719
FEOLAD,20081221,94.4,94.42,94.26,93.59,1710452
FEOLAD,20081222,94.72,94.72,94.72,93.61,127741
FEOLAD,20081223,94.74,94.74,94.74,93.67,284531
FEOLAD,20081224,94.8,94.8,94.8,93.81,784277
FEOLAD,20081227,94.934,94.934,94.065,94.875,24240389
FEOLAD,20081228,95.82,95.82,94.07,94.82,929314
FEOLAD,20081229,93.65,94.44,93.65,94.12,4468611
FEOLAD,20081230,93.65,93.828,93.216,93.848,3167280
FEOLAD,20081231,93.57,94.86,93.12,93.55,3703804
FEOLAD,20090103,93.85,94.68,93.67,94.12,3585874
FEOLAD,20090104,95.19,95.27,95.03,94.32,1149500
FEOLAD,20090105,95.47,95.47,95.25,94.46,850604
FEOLAD,20090110,95.45,95.61,94.34,94.58,3871454
FEOLAD,20090111,94.1,94.58,93.43,94.44,1561626
FEOLAD,20090112,94.46,94.46,93.47,94.38,530360
FEOLAD,20090113,93.67,94.2,93.31,94.22,1062679
FEOLAD,20090114,93.85,94.86,93.75,94.26,1384200
FEOLAD,20090117,94.8,95.19,94.32,94.48,1947009
FEOLAD,20090118,94.86,95.15,94.82,94.56,810076
FEOLAD,20090119,95.112,95.704,95.112,94.677,763741
FEOLAD,20090120,95.843,95.843,95.843,94.737,369255
FEOLAD,20090121,95.9,95.9,95.9,94.78,256034
FEOLAD,20090124,95.94,95.94,94.68,95.84,48081745
FEOLAD,20090125,95.82,96.04,94.91,95.66,2462301
FEOLAD,20090126,94.86,95.45,94.64,95.43,2426369
FEOLAD,20090127,95.39,96.59,95.25,95.55,1567840
FEOLAD,20090128,95.98,96.65,95.84,95.65,750261
FEOLAD,20090131,95.764,96.633,95.566,95.685,3959110
FEOLAD,20090201,95.94,96.4,95.39,95.63,2295002
FEOLAD,20090202,95.27,95.27,94.95,95.51,2003361
