Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
VABEMELAT,20090218,47.18,47.18,47.18,47.18,330851245
VABEMELAT,20090221,47.22,48.15,46.88,47.18,335334212
VABEMELAT,20090222,47.74,48.07,47.37,47.74,8435464
VABEMELAT,20090223,47.78,47.81,47.52,47.59,8570222
VABEMELAT,20090225,47.59,47.7,47.18,47.48,7434309
VABEMELAT,20090228,47.52,47.55,47.18,47.37,3924844
VABEMELAT,20090301,47.33,47.37,46.33,47.18,23696125
VABEMELAT,20090302,47.18,47.74,46.33,47.18,10528791
VABEMELAT,20090303,47.37,47.52,47.33,47.29,2650575
VABEMELAT,20090304,47.4,47.55,47.4,47.37,2304953
VABEMELAT,20090307,47.59,47.59,47.52,47.48,3667884
VABEMELAT,20090308,47.552,47.552,47.33,47.478,5236516
VABEMELAT,20090309,47.552,47.664,47.367,47.515,4797840
VABEMELAT,20090310,47.55,47.59,47.18,47.55,3438096
VABEMELAT,20090311,47.59,47.66,47.55,47.55,2111176
VABEMELAT,20090314,47.59,47.63,47.59,47.59,4000145
VABEMELAT,20090316,47.63,47.66,47.48,47.59,3937907
VABEMELAT,20090317,47.63,47.63,47.59,47.59,3998308
VABEMELAT,20090318,47.59,47.7,47.59,47.59,2191144
VABEMELAT,20090325,47.664,48.295,47.664,47.738,1916886
VABEMELAT,20090328,48.22,48.89,48.15,48.26,2749128
VABEMELAT,20090329,49.45,49.45,49.45,48.29,91020
VABEMELAT,20090330,49.482,49.482,49.482,48.517,936159
VABEMELAT,20090331,49.705,49.705,48.517,49.222,7348064
VABEMELAT,20090404,49.33,50.26,49,49.41,6876866
VABEMELAT,20090405,49.59,49.89,48.7,49.41,3553767
VABEMELAT,20090406,49.41,49.74,48.22,49,4831781
VABEMELAT,20090407,48.67,49.26,48.33,48.96,4456751
VABEMELAT,20090408,48.48,48.888,48.22,48.888,877368
VABEMELAT,20090411,48.78,49,47.92,48.7,2748606
VABEMELAT,20090412,48.26,48.41,47.66,48.41,2243981
VABEMELAT,20090413,47.961,49.259,47.961,48.666,3952220
VABEMELAT,20090414,48.52,49,48.11,48.78,4852993
VABEMELAT,20090415,48.67,49.41,48.67,48.93,2314256
VABEMELAT,20090418,49.37,49.41,49.15,49.07,2126749
VABEMELAT,20090419,49.41,50.3,49.04,49.56,8852608
VABEMELAT,20090420,50.11,50.78,49.96,50.63,11066992
VABEMELAT,20090421,51.89,51.89,51.89,50.89,1033815
VABEMELAT,20090422,51.37,51.71,50.11,50.89,2300464
VABEMELAT,20090425,50.56,50.56,49.67,50.11,5274735
VABEMELAT,20090426,50.04,50.48,49.04,50,1213875
VABEMELAT,20090427,49.78,50.11,49.11,49.89,2173117
VABEMELAT,20090428,49.85,50.86,49.11,49.93,2105602
VABEMELAT,20090429,50.15,50.15,49.259,49.853,858625
