<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
BESWITHC_Share,d,20080128,000000,297.2400,315.9100,286.4200,291.9300,100255,1376.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080129,000000,297.4500,297.4500,291.9300,291.9300,2957,1377.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080202,000000,297.4400,297.4400,291.9400,291.9400,2510,1378.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080203,000000,297.2300,297.2300,291.9400,291.9400,4375,1380.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080212,000000,291.9900,291.9900,291.9900,291.9900,100000,1407.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080213,000000,293.4500,293.4500,292.0200,292.0200,55010,1428.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080216,000000,292.6700,292.6700,292.0700,292.0700,63056,1453.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080217,000000,293.6900,293.6900,292.1000,292.1000,52510,1474.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080218,000000,297.6500,297.6500,292.1000,292.1000,2510,1475.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080302,000000,287.9900,344.2100,287.9900,292.3400,105874,1612.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080303,000000,297.9600,297.9600,289.9800,292.3400,72100,1613.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080304,000000,293.9600,293.9600,290.4700,292.3000,56594,1591.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080305,000000,293.7700,293.7700,292.3000,292.3000,5010,1592.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080309,000000,290.2800,292.3000,290.2800,292.3000,1029,1592.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080310,000000,292.6800,296.8900,286.2800,292.3100,35610,1598.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080311,000000,292.7200,292.7200,287.6900,292.3600,77980,1627.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080317,000000,298.1100,298.1100,292.3600,292.3600,30,1627.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080406,000000,287.6700,292.3600,287.6700,292.3600,10010,1623.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080407,000000,288.0300,292.3500,288.0300,292.3500,4910,1621.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080413,000000,286.7600,292.3500,286.7600,292.3500,3144,1620.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080414,000000,286.9300,292.3500,286.9300,292.3500,3671,1618.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080415,000000,287.2700,292.3400,287.2700,292.3400,10010,1614.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080503,000000,288.3200,292.3300,288.3200,292.3300,22510,1604.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080519,000000,291.5300,301.7800,289.7600,292.4100,488029,1655.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080525,000000,299.9900,299.9900,292.4200,292.4200,9338,1661.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080608,000000,292.5100,292.5100,292.5100,292.5100,100000,1710.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080609,000000,285.1100,292.5000,285.1100,292.5000,10010,1703.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080610,000000,284.5700,292.4900,284.4000,292.4900,6330,1699.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080611,000000,284.8800,292.4800,284.8800,292.4800,9009,1693.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080617,000000,289.2500,292.4200,289.2500,292.4200,46755,1661.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080622,000000,292.4200,292.4200,292.4200,292.4200,56090,1661.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080624,000000,149.4700,292.4200,149.4700,292.4200,4321331,1661.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080625,000000,292.7800,292.7800,292.4200,292.4200,30,1661.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080629,000000,293.1300,294.8900,291.3800,292.4300,55010,1666.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080701,000000,286.9100,292.4000,286.7300,292.4000,25010,1649.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080702,000000,286.1200,292.3800,286.1200,292.3800,19910,1635.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080706,000000,293.4100,293.4100,290.8400,292.3100,100010,1594.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080707,000000,301.1900,301.1900,287.8100,292.2700,95010,1572.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080708,000000,294.3100,294.3100,286.6300,292.2500,25010,1561.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080709,000000,301.8500,301.8500,288.4600,292.2300,82677,1550.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080712,000000,300.4900,300.6800,291.1900,292.1600,513753,1509.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080720,000000,416.0900,449.0100,415.7500,423.7400,111010,1274.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080721,000000,429.0200,429.0200,423.7900,423.7900,42010,1296.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080726,000000,423.8900,423.8900,423.8900,423.8900,72000,1334.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080727,000000,424.2900,424.2900,423.9800,423.9800,295355,1373.0000,CapitalIncreaseIncludingContributionWithDPS,46320
BESWITHC_Share,d,20080804,000000,424.0900,424.0900,424.0900,424.0900,317332,1414.0000,CapitalIncreaseIncludingContributionWithDPS,46320
