<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
VATOOSHE_Share,d,20071126,000000,60.5400,61.7500,60.5400,61.7500,210,1527.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20071203,000000,60.5400,61.7500,60.5400,61.7500,210,1527.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20071209,000000,60.5400,61.7500,60.5400,61.7500,260,1527.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20071212,000000,60.5400,61.6700,60.5400,61.6700,10850,1525.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20071215,000000,60.4600,61.6700,60.4600,61.6700,210,1525.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20071223,000000,60.4600,61.6700,60.4600,61.6700,215,1525.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20071225,000000,60.4600,60.5400,60.4600,60.4600,289587,1495.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080101,000000,59.2800,60.4600,59.2800,60.4600,2560,1495.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080109,000000,59.2800,60.4600,59.2800,60.4600,210,1495.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080115,000000,59.2800,59.2800,59.2800,59.2800,200,1466.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080116,000000,58.1100,59.2800,58.1100,59.1600,313795,1463.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080121,000000,59.1600,59.1600,59.1600,59.1600,1642,1463.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080123,000000,60.3300,60.3300,59.2000,59.2000,6010,1464.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080127,000000,60.3800,60.3800,59.2400,59.2400,8010,1465.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080128,000000,60.4200,60.4200,59.2400,59.2400,1026,1465.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080129,000000,60.4200,60.4200,59.2800,59.2800,5379,1466.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080130,000000,60.4600,60.4600,59.5300,59.5300,34229,1472.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080202,000000,59.2000,59.4900,59.2000,59.4900,21810,1471.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080203,000000,58.6400,59.4500,58.6400,59.4500,9033,1470.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080204,000000,58.6400,60.6200,58.2700,59.4500,13321,1470.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080205,000000,59.4500,59.4500,58.3900,59.2400,31150,1465.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080209,000000,59.0400,59.2400,59.0400,59.2400,210,1465.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080210,000000,58.2300,59.1200,58.1100,59.1200,20010,1462.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080217,000000,57.9500,59.1200,57.9500,59.1200,210,1462.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080218,000000,57.9500,59.1200,57.9500,59.1200,210,1462.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080219,000000,57.9500,59.1200,57.9500,59.1200,610,1462.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080220,000000,57.9500,59.0800,57.9500,59.0800,5510,1461.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080223,000000,57.9100,59.0800,57.9100,59.0800,1010,1461.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080225,000000,57.9100,59.0400,57.9100,59.0400,7752,1460.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080226,000000,57.8700,58.8000,57.8700,58.8000,30010,1454.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080227,000000,57.6300,58.7600,57.6300,58.7600,5010,1453.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080301,000000,57.5900,58.3500,57.5900,58.3500,55956,1443.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080305,000000,57.2200,58.2700,57.2200,58.2700,10233,1441.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080309,000000,57.1400,57.9100,57.1400,57.9100,48623,1432.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080310,000000,56.7800,57.6300,56.7800,57.6300,40010,1425.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080311,000000,56.4900,57.4200,56.4900,57.4200,25260,1420.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080312,000000,56.2900,57.3400,56.2900,57.3400,12710,1418.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080315,000000,56.2100,56.5700,56.2100,56.5700,103010,1399.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080316,000000,55.4800,56.5300,55.4800,56.5300,6580,1398.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080317,000000,55.4400,56.4900,55.4400,56.4900,3535,1397.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080318,000000,55.4000,56.4500,55.4000,56.4500,4383,1396.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080329,000000,55.3600,56.4500,55.3600,56.4500,841,1396.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080330,000000,55.3600,56.4100,55.3600,56.4100,5010,1395.0000,CapitalIncreaseIncludingContribution,46320
VATOOSHE_Share,d,20080402,000000,55.4400,57.2200,55.4400,56.4100,4833,1395.0000,CapitalIncreaseIncludingContribution,46320
