68635710163497089,20130820,42001.00,42200.00,69,546520,22954618260.00,42000.00,42200.00,1000.00,42000.00
68635710163497089,20130821,42142.00,43400.00,214,161499,6929038912.00,42005.00,43500.00,42001.00,42009.00
68635710163497089,20130824,42191.00,42222.00,168,110913,4724576175.00,42222.00,43300.00,42142.00,43300.00
68635710163497089,20130825,42213.00,42550.00,94,67490,2869908079.00,42453.00,42860.00,42191.00,42860.00
68635710163497089,20130826,42214.00,42050.00,121,160307,6768045157.00,42036.00,42501.00,42213.00,42401.00
68635710163497089,20130827,41939.00,40900.00,183,303026,12507666775.00,40900.00,42000.00,42214.00,42000.00
68635710163497089,20130828,41764.00,40262.00,166,107648,4334256391.00,40262.00,40400.00,41939.00,40262.00
68635710163497089,20130831,41646.00,40279.00,149,75569,3034038845.00,40094.00,40500.00,41764.00,40200.00
68635710163497089,20130901,41586.00,40720.00,121,55535,2250626790.00,40000.00,40749.00,41646.00,40000.00
68635710163497089,20130903,41488.00,40100.00,106,64712,2590271514.00,40002.00,40249.00,41586.00,40080.00
68635710163497089,20130904,41197.00,39900.00,113,181559,7231944731.00,39829.00,40200.00,41488.00,40200.00
68635710163497089,20130907,41102.00,39550.00,103,59830,2366350346.00,39550.00,39700.00,41197.00,39550.00
68635710163497089,20130908,41077.00,40697.00,52,20697,825031458.00,39501.00,40700.00,41102.00,39990.00
68635710163497089,20130909,41061.00,40900.00,56,27970,1132687372.00,40023.00,40900.00,41077.00,40023.00
68635710163497089,20130910,41358.00,42703.00,128,193561,8254635075.00,41000.00,42703.00,41061.00,41000.00
68635710163497089,20130911,41414.00,42389.00,88,43630,1861849075.00,41600.00,43012.00,41358.00,43012.00
68635710163497089,20130914,41413.00,41500.00,33,17872,739193245.00,40255.00,42499.00,41414.00,41987.00
68635710163497089,20130915,41420.00,41130.00,79,57376,2383676553.00,41130.00,41900.00,41413.00,41900.00
68635710163497089,20130916,41402.00,41240.00,92,34257,1400030693.00,40501.00,41248.00,41420.00,41000.00
68635710163497089,20130917,41384.00,40552.00,109,46085,1889793123.00,40500.00,41740.00,41402.00,41401.00
68635710163497089,20130918,41493.00,42000.00,140,125280,5297502592.00,40630.00,43000.00,41384.00,40630.00
68635710163497089,20130921,41546.00,41988.00,117,111044,4661962500.00,41500.00,42690.00,41493.00,42450.00
68635710163497089,20130922,41805.00,41920.00,109,604914,25398865343.00,41800.00,42800.00,41546.00,42800.00
68635710163497089,20130923,41879.00,42500.00,135,95947,4087930190.00,42070.00,42888.00,41805.00,42087.00
68635710163497089,20130924,41896.00,42225.00,90,44376,1876277244.00,42200.00,42500.00,41879.00,42300.00
68635710163497089,20130925,41927.00,42200.00,60,79141,3347339339.00,42002.00,42749.00,41896.00,42749.00
68635710163497089,20130928,41869.00,41700.00,182,396445,16562373908.00,41700.00,42400.00,41927.00,42020.00
68635710163497089,20130929,41723.00,41650.00,227,878804,36643725548.00,41300.00,42478.00,41869.00,42478.00
68635710163497089,20130930,41699.00,41700.00,100,397034,16540434399.00,41400.00,41928.00,41723.00,41400.00
68635710163497089,20131001,41627.00,41350.00,157,270124,11189915389.00,41001.00,41689.00,41699.00,41630.00
68635710163497089,20131002,41573.00,41499.00,125,136150,5612033366.00,41061.00,41930.00,41627.00,41930.00
68635710163497089,20131005,41547.00,41552.00,118,166692,6902538070.00,41100.00,41700.00,41573.00,41500.00
68635710163497089,20131006,41559.00,41700.00,86,79086,3298366457.00,41200.00,42000.00,41547.00,41501.00
68635710163497089,20131007,41583.00,41680.00,100,311489,12969890984.00,41200.00,41800.00,41559.00,41411.00
68635710163497089,20131008,41548.00,41250.00,239,469881,19503408497.00,40838.00,43000.00,41583.00,42001.00
68635710163497089,20131009,41551.00,41553.00,135,265902,11051270814.00,41300.00,41788.00,41548.00,41300.00
68635710163497089,20131012,41557.00,41999.00,109,97897,4073479259.00,41300.00,42000.00,41551.00,41800.00
68635710163497089,20131013,41604.00,41850.00,174,650664,27088490451.00,41501.00,41899.00,41557.00,41899.00
68635710163497089,20131014,41619.00,41737.00,117,163158,6803487574.00,41650.00,41801.00,41604.00,41800.00
68635710163497089,20131015,41626.00,41900.00,122,114540,4774260383.00,41622.00,41900.00,41619.00,41664.00
68635710163497089,20131019,41679.00,42008.00,186,135248,5684668462.00,41900.00,42200.00,41626.00,42000.00
68635710163497089,20131020,41711.00,42350.00,160,81117,3414356329.00,42000.00,42350.00,41679.00,42000.00
68635710163497089,20131021,42353.00,43369.00,223,559914,24017049396.00,42045.00,43379.00,41711.00,42400.00
68635710163497089,20131022,43853.00,44047.00,136,914401,40276620798.00,44040.00,44047.00,42353.00,44047.00
68635710163497089,20131023,44150.00,44950.00,254,317475,14228855359.00,44000.00,45580.00,43853.00,44400.00
68635710163497089,20131026,45897.00,45916.00,202,1156703,53088652843.00,44700.00,45916.00,44150.00,44700.00
68635710163497089,20131027,45797.00,45180.00,157,154187,6973439309.00,45000.00,46400.00,45897.00,46400.00
68635710163497089,20131028,45762.00,45600.00,159,156310,7122674672.00,44500.00,46100.00,45797.00,45180.00
68635710163497089,20131029,45727.00,45699.00,84,109405,4970368713.00,45100.00,45699.00,45762.00,45100.00
68635710163497089,20131030,46575.00,46800.00,262,535934,25382505164.00,46221.00,47556.00,45727.00,47490.00
68635710163497089,20131102,46738.00,47000.00,120,407224,19135194480.00,46503.00,47500.00,46575.00,47500.00
68635710163497089,20131103,46776.00,46857.00,107,140941,6626717659.00,46800.00,47249.00,46738.00,46800.00
68635710163497089,20131104,47045.00,47900.00,216,458074,21704619529.00,46400.00,48300.00,46776.00,47000.00
68635710163497089,20131105,47075.00,47140.00,77,96855,4587971409.00,47121.00,48000.00,47045.00,48000.00
68635710163497089,20131106,47227.00,47800.00,122,247417,11804021515.00,47090.00,48289.00,47075.00,47100.00
68635710163497089,20131109,49097.00,49116.00,282,2752218,135126447150.00,48500.00,49116.00,47227.00,48500.00
68635710163497089,20131110,49077.00,48900.00,113,192073,9409562072.00,48399.00,49480.00,49097.00,49003.00
68635710163497089,20131111,48990.00,48500.00,112,158941,7710126472.00,48500.00,48900.00,49077.00,48900.00
68635710163497089,20131112,48679.00,48001.00,147,325337,15617427876.00,47301.00,48187.00,48990.00,48000.00
68635710163497089,20131116,48692.00,48015.00,114,131529,6415994305.00,48015.00,49000.00,48679.00,48500.00
68635710163497089,20131117,48641.00,47557.00,78,47964,2282678784.00,47501.00,48001.00,48692.00,47501.00
68635710163497089,20131118,48619.00,48001.00,61,70969,3429012128.00,47400.00,48600.00,48641.00,47400.00
68635710163497089,20131119,48488.00,48299.00,134,297500,14329122646.00,47500.00,48500.00,48619.00,47500.00
68635710163497089,20131120,48483.00,48400.00,99,219688,10647497883.00,47502.00,48700.00,48488.00,47502.00
68635710163497089,20131123,48939.00,49110.00,150,567155,27968145209.00,47749.00,49550.00,48483.00,47750.00
68635710163497089,20131124,50254.00,50896.00,161,717316,36462176291.00,49150.00,50896.00,48939.00,50430.00
68635710163497089,20131125,52219.00,52000.00,251,1325674,69225032282.00,51800.00,52264.00,50254.00,52264.00
68635710163497089,20131126,53097.00,53500.00,227,576727,31022455850.00,51199.00,54307.00,52219.00,51900.00
68635710163497089,20131127,54213.00,54500.00,235,771348,42108083711.00,53260.00,55220.00,53097.00,53260.00
68635710163497089,20131130,55084.00,56000.00,188,536172,29967200138.00,55063.00,56300.00,54213.00,55220.00
68635710163497089,20131201,55175.00,55000.00,195,191068,10618921588.00,55000.00,57000.00,55084.00,56380.00
68635710163497089,20131202,55582.00,55500.00,194,1396766,77635627725.00,54000.00,56000.00,55175.00,54000.00
68635710163497089,20131203,55460.00,55005.00,168,234174,12890183267.00,54001.00,56450.00,55582.00,56450.00
68635710163497089,20131204,55063.00,53700.00,116,312630,16928847519.00,53700.00,55000.00,55460.00,55000.00
68635710163497089,20131207,54971.00,53684.00,109,73669,3961657251.00,53520.00,54700.00,55063.00,54700.00
68635710163497089,20131208,54912.00,55000.00,149,100050,5439427418.00,53110.00,55300.00,54971.00,53110.00
68635710163497089,20131209,54891.00,54899.00,112,58983,3217204312.00,54101.00,55000.00,54912.00,55000.00
68635710163497089,20131210,54895.00,55000.00,121,150900,8287575638.00,54005.00,55100.00,54891.00,54005.00
68635710163497089,20131211,55164.00,56195.00,204,400448,22260617083.00,54602.00,56450.00,54895.00,54602.00
68635710163497089,20131214,55118.00,55016.00,114,136880,7503303542.00,53500.00,55480.00,55164.00,54600.00
68635710163497089,20131215,55351.00,56200.00,173,304675,17034122309.00,55380.00,56200.00,55118.00,55390.00
68635710163497089,20131216,55736.00,56050.00,175,634721,35529608138.00,55500.00,56299.00,55351.00,56000.00
68635710163497089,20131217,55577.00,55990.00,119,280000,15442108872.00,54920.00,56000.00,55736.00,56000.00
68635710163497089,20131218,55563.00,55300.00,93,33276,1834502800.00,54900.00,55980.00,55577.00,55980.00
68635710163497089,20131221,55513.00,55000.00,157,101385,5582018003.00,55000.00,55500.00,55563.00,55000.00
68635710163497089,20131222,55484.00,55200.00,59,48065,2638533676.00,54350.00,55396.00,55513.00,54999.00
68635710163497089,20131224,55408.00,55380.00,105,285667,15771978672.00,54900.00,55650.00,55484.00,55500.00
68635710163497089,20131225,55270.00,55161.00,136,371232,20427195561.00,54900.00,55500.00,55408.00,55300.00
68635710163497089,20131228,55249.00,55086.00,91,74965,4121949248.00,54505.00,55798.00,55270.00,55500.00
68635710163497089,20131229,55235.00,55300.00,259,458932,25341233045.00,54901.00,55445.00,55249.00,54901.00
68635710163497089,20131230,55210.00,55384.00,118,157478,8672354578.00,54502.00,55450.00,55235.00,54505.00
68635710163497089,20140101,55244.00,55496.00,74,199974,11076175660.00,55000.00,55500.00,55210.00,55000.00
68635710163497089,20140104,55209.00,55195.00,102,264410,14570684390.00,55100.00,55400.00,55244.00,55153.00
68635710163497089,20140105,55479.00,56004.00,183,395976,22140656652.00,55010.00,56494.00,55209.00,55010.00
68635710163497089,20140106,55454.00,55500.00,116,184607,10216300454.00,55002.00,56397.00,55479.00,56397.00
68635710163497089,20140107,55423.00,55405.00,98,121310,6695180416.00,55001.00,55555.00,55454.00,55500.00
68635710163497089,20140108,55406.00,55071.00,88,58967,3250097051.00,54512.00,55494.00,55423.00,54512.00
68635710163497089,20140111,55383.00,55100.00,78,47744,2621782285.00,54515.00,55150.00,55406.00,55071.00
68635710163497089,20140112,54616.00,53402.00,163,412115,22032701914.00,53168.00,55000.00,55383.00,54503.00
68635710163497089,20140113,54683.00,55000.00,78,174382,9592771585.00,54100.00,55275.00,54616.00,55000.00
68635710163497089,20140114,54657.00,55150.00,100,143100,7797871006.00,54000.00,55600.00,54683.00,55150.00
68635710163497089,20140115,54656.00,55179.00,124,233379,12755127257.00,54001.00,55995.00,54657.00,54001.00
68635710163497089,20140118,54631.00,54385.00,75,88237,4796548711.00,54099.00,55587.00,54656.00,54099.00
68635710163497089,20140120,54438.00,53200.00,134,156967,8375680342.00,52446.00,54700.00,54631.00,54628.00
68635710163497089,20140121,54063.00,53000.00,102,404622,21639598481.00,52700.00,54400.00,54438.00,52700.00
