Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
BESWITHC,20080816,1480.00,1515.00,1480.00,1510.00,74510
BESWITHC,20080818,1549.00,1549.00,1510.00,1510.00,11000
BESWITHC,20080819,1540.00,1540.00,1500.00,1508.00,44474
BESWITHC,20080823,1553.00,1553.00,1511.00,1511.00,5010
BESWITHC,20080824,1556.00,1556.00,1536.00,1536.00,40010
BESWITHC,20080825,1582.00,1582.00,1582.00,1582.00,86000
BESWITHC,20080826,1629.00,1629.00,1585.00,1585.00,5010
BESWITHC,20080831,1632.00,1632.00,1593.00,1593.00,11610
BESWITHC,20080901,1640.00,1640.00,1596.00,1596.00,5010
BESWITHC,20080909,1643.00,1643.00,1643.00,1643.00,50
BESWITHC,20080910,1692.00,1692.00,1692.00,1692.00,9231
BESWITHC,20080913,1692.000,1693.000,1691.000,1691.000,109410
BESWITHC,20080914,1690.000,1738.000,1690.000,1695.000,14097
BESWITHC,20080916,1745.00,1745.00,1705.00,1705.00,15060
BESWITHC,20080917,1756.00,1756.00,1747.00,1747.00,60010
BESWITHC,20080920,1799.00,1799.00,1748.00,1757.00,14710
BESWITHC,20080921,1809.00,1809.00,1771.00,1771.00,20010
BESWITHC,20080923,1824.00,1824.00,1812.00,1812.00,56392
BESWITHC,20080929,1866.00,1866.00,1813.00,1813.00,1870
BESWITHC,20081007,1867.000,1867.000,1828.000,1828.000,20010
BESWITHC,20081008,1882.00,1882.00,1848.00,1848.00,26510
BESWITHC,20081011,1903.00,1903.00,1900.00,1902.00,317748
BESWITHC,20081013,1957.000,1959.000,1900.000,1929.000,36560
BESWITHC,20081014,1986.000,1986.000,1947.000,1947.000,23010
BESWITHC,20081015,2005.00,2005.00,1951.00,1951.00,4984
BESWITHC,20081027,2009.00,2009.00,1959.00,1959.00,10010
BESWITHC,20081029,2017.00,2017.00,1983.00,1983.00,30010
BESWITHC,20081101,2042.00,2042.00,1984.00,1984.00,1510
BESWITHC,20081102,2043.000,2043.000,2023.000,2023.000,47200
BESWITHC,20081103,2083.00,2083.00,2027.00,2027.00,4985
BESWITHC,20081109,2087.00,2087.00,2035.00,2035.00,10010
BESWITHC,20081110,2096.000,2096.000,2050.000,2050.000,17660
BESWITHC,20081111,2111.00,2111.00,2051.00,2051.00,1010
BESWITHC,20081126,2112.00,2112.00,2055.00,2055.00,5010
BESWITHC,20081201,2116.00,2116.00,2061.00,2061.00,7310
BESWITHC,20081203,2122.00,2122.00,2106.00,2106.00,56925
BESWITHC,20081206,2169.00,2169.00,2169.00,2114.00,9345
BESWITHC,20081207,2115.00,2115.00,2051.00,2110.00,8000
BESWITHC,20081208,2168.00,2170.00,2168.00,2138.00,34800
BESWITHC,20081210,2170.00,2170.00,2170.00,2141.00,7154
BESWITHC,20081213,2205.00,2205.00,2205.00,2155.00,15500
BESWITHC,20081215,2219.00,2219.00,2219.00,2156.00,1000
BESWITHC,20081222,2220.00,2220.00,2220.00,2157.00,1300
BESWITHC,20081223,2221.000,2221.000,2221.000,2157.000,20
BESWITHC,20081224,2221.000,2221.000,2221.000,2161.000,4000
BESWITHC,20081227,2225.00,2225.00,2225.00,2176.00,16680
BESWITHC,20081228,2239.00,2239.00,2239.00,2177.00,1000
BESWITHC,20081229,2242.00,2242.00,2178.00,2178.00,50500
BESWITHC,20081231,2243.00,2243.00,2243.00,2214.00,40000
BESWITHC,20090104,2250.00,2250.00,2250.00,2216.00,5000
BESWITHC,20090111,2282.00,2282.00,2282.00,2217.00,900
BESWITHC,20090114,2282.000,2282.000,2282.000,2217.000,253
BESWITHC,20090118,2151.00,2282.00,2151.00,2217.00,1694
BESWITHC,20090121,2500.00,2600.00,2500.00,2512.00,16794
BESWITHC,20090124,2587.000,2587.000,2587.000,2569.000,54600
BESWITHC,20090125,2646.000,2646.000,2646.000,2587.000,16800
BESWITHC,20090128,2664.00,2664.00,2664.00,2620.00,30719
BESWITHC,20090214,2101.00,2101.00,2101.00,2101.00,10000
BESWITHC,20090215,2164.00,2164.00,2164.00,2156.00,62588
BESWITHC,20090217,2220.00,2220.00,2165.00,2183.00,39140
BESWITHC,20090221,2200.000,2200.000,2118.000,2179.000,7000
BESWITHC,20090222,2114.00,2114.00,2114.00,2169.00,11500
BESWITHC,20090225,2104.00,2233.00,2104.00,2169.00,3659
BESWITHC,20090228,2110.000,2110.000,2110.000,2167.000,1886
BESWITHC,20090301,2177.00,2177.00,2177.00,2168.00,9400
BESWITHC,20090304,2103.00,2103.00,2103.00,2167.00,902
BESWITHC,20090307,2102.00,2102.00,2102.00,2102.00,110000
BESWITHC,20090309,2102.00,2102.00,2050.00,2081.00,103161
BESWITHC,20090310,2050.00,2050.00,2050.00,2064.00,40000
BESWITHC,20090311,2010.00,2090.00,2010.00,2047.00,36160
BESWITHC,20090314,2098.00,2098.00,2098.00,2048.00,1894
BESWITHC,20090316,1990.00,2050.00,1990.00,2044.00,32250
BESWITHC,20090317,2060.00,2060.00,2060.00,2044.00,1000
BESWITHC,20090318,2070.00,2070.00,2050.00,2049.00,18606
BESWITHC,20090329,2055.00,2055.00,2055.00,2049.00,1750
BESWITHC,20090331,2050.000,2050.000,2050.000,2049.000,1478
BESWITHC,20090404,2050.000,2050.000,2050.000,2049.000,26871
BESWITHC,20090405,2045.00,2045.00,2010.00,2044.00,20000
BESWITHC,20090406,2050.00,2050.00,2050.00,2045.00,15000
BESWITHC,20090407,2045.00,2045.00,2045.00,2045.00,1699
BESWITHC,20090412,2000.00,2000.00,2000.00,2045.00,738
BESWITHC,20090413,2000.00,2000.00,2000.00,2043.00,2621
BESWITHC,20090415,2000.00,2000.00,2000.00,2037.00,10000
BESWITHC,20090418,1990.000,1990.000,1990.000,2034.000,5000
BESWITHC,20090419,2050.00,2050.00,2020.00,2033.00,35000
BESWITHC,20090425,2040.00,2040.00,2030.00,2034.00,16076
BESWITHC,20090426,2020.000,2020.000,2020.000,2026.000,40000
BESWITHC,20090428,2086.000,2086.000,2000.000,2025.000,3000
BESWITHC,20090502,1990.00,1990.00,1990.00,2025.00,120
BESWITHC,20090503,2085.00,2085.00,2085.00,2039.00,17000
BESWITHC,20090504,2100.00,2100.00,2100.00,2049.00,12000
BESWITHC,20090511,2150.00,2150.00,2150.00,2150.00,500
BESWITHC,20090512,2214.000,2214.000,2214.000,2186.000,40000
