Symbol,DEven,PriceFirst,PriceMax,PriceMin,PClosing,QTotTran5J
HAMRAH,20101219,34950.00,34950.00,34950.00,34950.00,112590000
HAMRAH,20101220,36697.00,36697.00,36697.00,36697.00,274075
HAMRAH,20101221,38200.00,38531.00,37500.00,38486.00,28532764
HAMRAH,20101222,38486.00,38800.00,37500.00,38331.00,7198250
HAMRAH,20101225,37805.00,38278.00,37602.00,37943.00,2460574
HAMRAH,20101226,38200.00,38349.00,37740.00,38019.00,2142528
HAMRAH,20101227,37800.00,37997.00,36750.00,37219.00,2284484
HAMRAH,20101228,36610.00,36999.00,36050.00,36401.00,2640476
HAMRAH,20101229,36263.00,37899.00,36263.00,37494.00,2040910
HAMRAH,20110101,37600.00,37990.00,37102.00,37319.00,1300871
HAMRAH,20110102,37249.00,37698.00,37047.00,37509.00,1171093
HAMRAH,20110103,37500.000,38640.000,37500.000,38288.000,2642975
HAMRAH,20110104,38700.000,39985.000,38700.000,39538.000,3391433
HAMRAH,20110105,40000.00,41512.00,40000.00,40868.00,2893842
HAMRAH,20110108,40300.00,40498.00,39950.00,40069.00,2030510
HAMRAH,20110109,40008.00,40988.00,40002.00,40507.00,1192326
HAMRAH,20110110,40605.00,41500.00,39703.00,40589.00,4325751
HAMRAH,20110111,39950.00,41149.00,39950.00,40286.00,450750
HAMRAH,20110220,41002.00,43990.00,41002.00,42901.00,5966453
HAMRAH,20110222,42700.000,43780.000,42620.000,43071.000,1688907
HAMRAH,20110223,43000.00,43700.00,42850.00,43486.00,1318087
HAMRAH,20110226,43550.00,44900.00,43550.00,44236.00,1405103
HAMRAH,20110227,44251.000,44799.000,44251.000,44585.000,699515
HAMRAH,20110228,44600.000,44600.000,43608.000,43961.000,420132
HAMRAH,20110301,43800.00,43800.00,42501.00,42841.00,1936494
HAMRAH,20110302,43001.00,43800.00,43000.00,43028.00,21656689
HAMRAH,20110305,43299.00,43649.00,43100.00,43120.00,7353063
HAMRAH,20110306,43270.00,43400.00,43100.00,43204.00,335143
HAMRAH,20110307,43100.000,43300.000,43029.000,43110.000,615783
HAMRAH,20110308,43250.00,43500.00,43111.00,43277.00,1277853
HAMRAH,20110309,43500.00,44480.00,43500.00,43619.00,15824245
HAMRAH,20110312,44099.000,44399.000,43981.000,44018.000,4687462
HAMRAH,20110313,44032.00,44900.00,44032.00,44278.00,2475765
HAMRAH,20110314,44700.00,45848.00,44220.00,44280.00,36437626
HAMRAH,20110315,46000.00,46494.00,46000.00,46466.00,1924631
HAMRAH,20110316,48000.00,48597.00,48000.00,48458.00,1182676
HAMRAH,20110319,48942.00,49970.00,48410.00,49095.00,1739228
HAMRAH,20110326,49499.00,51549.00,49053.00,51019.00,423313
HAMRAH,20110327,53001.00,53569.00,51200.00,52350.00,1238816
HAMRAH,20110328,51400.00,51999.00,51000.00,51594.00,2469722
HAMRAH,20110329,52000.00,52500.00,50000.00,51821.00,1015917
HAMRAH,20110330,51999.00,51999.00,50500.00,50923.00,851203
HAMRAH,20110403,50800.00,50898.00,50100.00,50373.00,555333
HAMRAH,20110404,50120.000,52500.000,50120.000,52039.000,1615659
HAMRAH,20110405,52880.000,53190.000,52053.000,52804.000,1459095
HAMRAH,20110406,52900.00,54000.00,52102.00,52734.00,2593832
HAMRAH,20110409,53500.00,53999.00,50100.00,52409.00,1776100
HAMRAH,20110410,52229.00,52229.00,50212.00,51053.00,1037412
HAMRAH,20110411,50590.00,52100.00,50590.00,51423.00,648877
HAMRAH,20110412,51000.00,52499.00,50800.00,51989.00,1592438
HAMRAH,20110413,53000.00,53900.00,52522.00,52927.00,1373149
HAMRAH,20110416,52927.000,53500.000,51889.000,52173.000,648374
HAMRAH,20110417,52510.00,53000.00,52400.00,52769.00,1679104
HAMRAH,20110418,52802.00,53000.00,52500.00,52814.00,1129095
HAMRAH,20110419,52900.000,52997.000,51541.000,52081.000,578887
HAMRAH,20110420,52797.000,52797.000,52081.000,52262.000,761623
HAMRAH,20110423,52500.00,53200.00,52300.00,52835.00,1502854
HAMRAH,20110424,52803.00,52999.00,52303.00,52684.00,2735121
HAMRAH,20110502,46000.00,46550.00,44211.00,45270.00,12250362
HAMRAH,20110503,45000.00,45000.00,43007.00,43530.00,4647241
HAMRAH,20110504,44000.000,45008.000,44000.000,44404.000,17828724
HAMRAH,20110508,44350.00,44350.00,42500.00,42733.00,1352896
HAMRAH,20110509,43220.00,44500.00,43220.00,43930.00,285829
HAMRAH,20110510,44799.000,44799.000,43000.000,43514.000,367966
HAMRAH,20110511,43988.00,43988.00,42950.00,43004.00,983211
HAMRAH,20110514,43000.00,43100.00,42701.00,42987.00,257582
HAMRAH,20110515,43001.00,43088.00,42501.00,42907.00,526219
HAMRAH,20110516,42501.00,42670.00,40762.00,41530.00,1859847
HAMRAH,20110517,40799.00,42300.00,40775.00,42020.00,394295
HAMRAH,20110518,42400.00,43499.00,42400.00,42948.00,322804
HAMRAH,20110521,43000.00,43100.00,42110.00,42508.00,306090
HAMRAH,20110522,42850.00,42850.00,42000.00,42224.00,752651
HAMRAH,20110523,42499.00,42499.00,42000.00,42132.00,417943
HAMRAH,20110524,42150.00,43000.00,42117.00,42612.00,431180
HAMRAH,20110525,42500.00,42500.00,41803.00,41929.00,605048
HAMRAH,20110528,41105.000,42000.000,41105.000,41684.000,694405
HAMRAH,20110529,41000.000,41002.000,40402.000,40556.000,1487260
HAMRAH,20110530,40021.00,42300.00,40021.00,41312.00,322549
HAMRAH,20110531,42500.00,42590.00,42003.00,42332.00,265309
