26787658273107220,20120324,56485.00,56200.00,178,246935,13948051499.00,55900.00,57900.00,55522.00,55900.00
26787658273107220,20120325,55384.00,55111.00,112,145469,8056631332.00,54500.00,56790.00,56485.00,56400.00
26787658273107220,20120326,54254.00,54790.00,95,108684,5896588347.00,54006.00,55199.00,55384.00,55199.00
26787658273107220,20120327,55032.00,55270.00,97,386133,21249724881.00,54800.00,55290.00,54254.00,54900.00
26787658273107220,20120328,55572.00,55670.00,120,258970,14391502135.00,55400.00,55998.00,55032.00,55998.00
26787658273107220,20120402,55099.00,54900.00,87,126266,6957181027.00,54512.00,55700.00,55572.00,55699.00
26787658273107220,20120403,54465.00,54400.00,129,201638,10982214861.00,54300.00,54901.00,55099.00,54901.00
26787658273107220,20120404,54246.00,54250.00,143,247102,13404358411.00,54000.00,54495.00,54465.00,54000.00
26787658273107220,20120407,54921.00,54600.00,162,231181,12696723712.00,54230.00,55348.00,54246.00,54230.00
26787658273107220,20120408,54784.00,54520.00,268,213900,11718401630.00,54450.00,55000.00,54921.00,54899.00
26787658273107220,20120409,53838.00,53525.00,195,307182,16537966264.00,53335.00,54463.00,54784.00,54463.00
26787658273107220,20120410,53466.00,53540.00,216,381583,20401722246.00,53200.00,53897.00,53838.00,53897.00
26787658273107220,20120411,54231.00,54250.00,134,228969,12417270910.00,53021.00,54900.00,53466.00,53021.00
26787658273107220,20120414,54019.00,54180.00,122,159075,8593136568.00,53900.00,54550.00,54231.00,54250.00
26787658273107220,20120415,54630.00,54610.00,248,450010,24583862702.00,54027.00,54800.00,54019.00,54027.00
26787658273107220,20120416,54050.00,54203.00,408,1105609,59758450871.00,53722.00,54422.00,54630.00,54422.00
26787658273107220,20120417,54050.00,54203.00,0,0,0.00,0.00,0.00,54050.00,0.00
26787658273107220,20120418,54050.00,54203.00,0,0,0.00,0.00,0.00,54050.00,0.00
26787658273107220,20120421,46650.00,54203.00,0,0,0.00,0.00,0.00,54050.00,0.00
26787658273107220,20120422,46650.00,54203.00,0,0,0.00,0.00,0.00,46650.00,0.00
26787658273107220,20120423,46650.00,54203.00,0,0,0.00,0.00,0.00,46650.00,0.00
26787658273107220,20120424,47501.00,47502.00,346,1364604,64820441297.00,46700.00,48500.00,46650.00,46700.00
26787658273107220,20120428,47345.00,46750.00,132,182112,8521253754.00,46503.00,47422.00,47501.00,47400.00
26787658273107220,20120429,47284.00,46200.00,65,43763,2021613928.00,46002.00,46996.00,47345.00,46500.00
26787658273107220,20120430,47236.00,46435.00,60,46136,2141780454.00,46300.00,46500.00,47284.00,46500.00
26787658273107220,20120501,46530.00,46302.00,106,233723,10875131132.00,46250.00,46790.00,47236.00,46470.00
26787658273107220,20120502,46483.00,46500.00,80,147090,6837135755.00,46051.00,46700.00,46530.00,46150.00
26787658273107220,20120505,46510.00,46551.00,61,148232,6894199079.00,46483.00,46956.00,46483.00,46494.00
