<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
ZOB_Share,d,20120208,000000,166.8300,166.8300,166.8300,166.8300,248387500,1304.0000,CapitalIncrease,46320
ZOB_Share,d,20120212,000000,175.1400,175.1400,168.8700,174.6300,75848282,1365.0000,CapitalIncrease,46320
ZOB_Share,d,20120213,000000,176.4200,178.7200,166.4400,172.7100,23435322,1350.0000,CapitalIncrease,46320
ZOB_Share,d,20120214,000000,168.8700,169.3800,165.4200,166.8300,12352753,1304.0000,CapitalIncrease,46320
ZOB_Share,d,20120215,000000,167.7200,169.3800,164.0100,166.4400,9402675,1301.0000,CapitalIncrease,46320
ZOB_Share,d,20120218,000000,165.0400,169.2600,165.0400,167.0800,10763775,1306.0000,CapitalIncrease,46320
ZOB_Share,d,20120219,000000,166.3100,167.9800,162.2200,165.6700,8287222,1295.0000,CapitalIncrease,46320
ZOB_Share,d,20120220,000000,160.0500,162.4800,158.0000,159.7900,7255902,1249.0000,CapitalIncrease,46320
ZOB_Share,d,20120318,000000,185.5000,198.1700,179.3600,189.0900,50477765,1478.0000,CapitalIncrease,46320
ZOB_Share,d,20120324,000000,198.4300,198.4300,198.4300,198.4300,780221,1551.0000,CapitalIncrease,46320
ZOB_Share,d,20120325,000000,208.2800,208.2800,208.2800,208.2800,1107443,1628.0000,CapitalIncrease,46320
ZOB_Share,d,20120326,000000,215.3100,218.6400,202.1400,214.4200,35810039,1676.0000,CapitalIncrease,46320
ZOB_Share,d,20120327,000000,223.8800,225.0400,222.6100,224.7800,6474176,1757.0000,CapitalIncrease,46320
ZOB_Share,d,20120328,000000,235.9100,235.9100,235.9100,235.9100,468277,1844.0000,CapitalIncrease,46320
ZOB_Share,d,20120402,000000,242.9500,246.2700,233.1000,240.6400,44896673,1881.0000,CapitalIncrease,46320
ZOB_Share,d,20120403,000000,232.9700,234.1200,228.6200,229.7700,12919026,1796.0000,CapitalIncrease,46320
ZOB_Share,d,20120404,000000,224.1400,231.5600,223.6300,227.9800,12630819,1782.0000,CapitalIncrease,46320
ZOB_Share,d,20120407,000000,226.4400,238.9800,226.4400,236.4200,11614226,1848.0000,CapitalIncrease,46320
ZOB_Share,d,20120408,000000,243.0700,248.1900,236.6800,246.9100,22050791,1930.0000,CapitalIncrease,46320
ZOB_Share,d,20120409,000000,247.0400,251.3900,243.0700,245.8900,6497534,1922.0000,CapitalIncrease,46320
ZOB_Share,d,20120410,000000,252.0300,258.1700,251.7700,255.2300,15758626,1995.0000,CapitalIncrease,46320
ZOB_Share,d,20120411,000000,255.8700,267.8900,254.5900,264.0600,11247915,2064.0000,CapitalIncrease,46320
ZOB_Share,d,20120414,000000,275.0600,277.2300,269.5600,276.7200,42588864,2163.0000,CapitalIncrease,46320
ZOB_Share,d,20120415,000000,290.5400,290.5400,287.8500,290.5400,54534304,2271.0000,CapitalIncrease,46320
ZOB_Share,d,20120416,000000,292.3300,294.2500,276.0800,281.3300,25315913,2199.0000,CapitalIncrease,46320
ZOB_Share,d,20120417,000000,281.4600,285.2900,268.6600,277.3600,12988892,2168.0000,CapitalIncrease,46320
ZOB_Share,d,20120418,000000,280.8200,291.1800,280.8200,289.7700,26599215,2265.0000,CapitalIncrease,46320
ZOB_Share,d,20120421,000000,294.2500,298.0900,279.2800,285.1700,6825525,2229.0000,CapitalIncrease,46320
ZOB_Share,d,20120422,000000,280.0500,281.4600,275.0600,277.4900,4886382,2169.0000,CapitalIncrease,46320
ZOB_Share,d,20120423,000000,276.3400,276.3400,263.6700,265.9800,14799724,2079.0000,CapitalIncrease,46320
ZOB_Share,d,20120424,000000,259.7100,276.3400,256.0000,267.8900,6179016,2094.0000,CapitalIncrease,46320
ZOB_Share,d,20120428,000000,267.3800,267.3800,254.5900,256.5100,12686141,2005.0000,CapitalIncrease,46320
ZOB_Share,d,20120429,000000,250.3700,254.4600,243.7100,244.1000,6441177,1908.0000,CapitalIncrease,46320
ZOB_Share,d,20120430,000000,243.2000,250.3700,240.5200,245.8900,8112389,1922.0000,CapitalIncrease,46320
ZOB_Share,d,20120501,000000,248.1900,251.0100,240.6400,243.9700,4328093,1907.0000,CapitalIncrease,46320
ZOB_Share,d,20120502,000000,240.5200,243.0700,236.6800,239.2400,2869438,1870.0000,CapitalIncrease,46320
ZOB_Share,d,20120505,000000,241.8000,242.9500,232.8400,236.5500,3383765,1849.0000,CapitalIncrease,46320
