InsCode,Symbol,DEven,PriceFirst,PriceMax,PriceMin,QTotTran5J,QTotCap,ZTotTran,PriceYesterday,PDrCotVal,PClosing
35796086458096255,شیران,20120324,51.20,52,49,85111,1855689130.00,43,50,50.04,3760.6335023101515
35796086458096255,شیران,20120325,50.15,50,49,125850,2706646278.00,56,50,49.46,3756.0963110776656
35796086458096255,شیران,20120326,49.57,50,49,69026,1465085704.00,43,50,49.04,3738.645575568106
35796086458096255,شیران,20120327,50.04,51,50,188978,4087837564.00,36,50,50.04,3771.80197303627
35796086458096255,شیران,20120328,50.50,51,50,76732,1653315445.00,34,50,50.73,3767.4392891588795
35796086458096255,شیران,20120402,51.22,51,50,252909,5474490750.00,41,50,50.61,3777.386208399329
35796086458096255,شیران,20120403,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120404,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120407,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120408,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120409,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120410,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120411,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120414,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120415,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120416,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120417,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120418,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120421,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120422,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120423,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120424,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120428,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120429,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120430,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120501,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120502,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120505,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120506,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120507,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120508,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120509,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120512,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120513,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120514,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120515,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120516,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120519,0,0,0,0,0.00,0,50,50.61,3777.386208399329
35796086458096255,شیران,20120520,0,0,0,0,0.00,0,50,61.56,3777.3862083993286
35796086458096255,شیران,20120521,62.55,64,62,703701,15575361398.00,259,50,63.72,4697.959594881004
35796086458096255,شیران,20120522,63.69,65,63,335530,7622158547.00,242,63,62.81,4821.919672747109
35796086458096255,شیران,20120523,63.13,63,62,180852,3980804325.00,87,64,61.88,4690.318220218025
35796086458096255,شیران,20120526,62.55,63,62,34870,767524955.00,21,63,61.72,4687.13431410845
35796086458096255,شیران,20120527,61.00,62,60,66266,1426204399.00,60,63,60.07,4648.9274407935545
35796086458096255,شیران,20120528,60.15,60,60,281635,5931898501.00,98,62,59.52,4470.628698657376
35796086458096255,شیران,20120529,57.75,59,58,69739,1454320060.00,48,60,58.31,4455.558209738722
35796086458096255,شیران,20120530,59.41,59,59,117135,2457193095.00,30,59,59.45,4453.860126480283
35796086458096255,شیران,20120602,59.45,59,58,2913,60627828.00,11,59,58.47,4453.435605665673
35796086458096255,شیران,20120605,58.51,59,57,113984,2324441389.00,56,59,57.02,4384.238712884251
35796086458096255,شیران,20120606,56.32,57,56,39987,799650442.00,32,58,56.61,4357.069380749214
35796086458096255,شیران,20120609,55.80,56,56,79191,1560944966.00,20,58,55.78,4290.419612855452
35796086458096255,شیران,20120610,54.97,57,55,140275,2737355945.00,25,57,55.20,4189.383658978284
35796086458096255,شیران,20120611,55.79,57,56,56600,1122317848.00,39,56,56.61,4194.690169160909
35796086458096255,شیران,20120612,57.15,58,57,339196,6830054421.00,57,56,56.62,4274.075561492969
35796086458096255,شیران,20120613,58.03,58,57,85417,1731827119.00,39,57,56.62,4286.386665116658
35796086458096255,شیران,20120616,56.64,57,57,117400,2353705030.00,25,57,56.72,4268.769051310345
35796086458096255,شیران,20120617,55.60,57,56,5575,110301900.00,8,57,57.01,4266.8587076446
35796086458096255,شیران,20120619,58.41,58,57,238931,4781122410.00,8,57,56.65,4247.330750172542
35796086458096255,شیران,20120620,58.91,59,57,18043,363957944.00,20,57,56.76,4250.302395874813
35796086458096255,شیران,20120623,56.61,57,54,111222,2152001593.00,37,57,55.48,4172.827347208497
35796086458096255,شیران,20120624,55.99,57,55,61226,1213422157.00,40,56,56.33,4183.0158467591355
35796086458096255,شیران,20120625,56.95,57,56,8975,178847600.00,14,56,56.58,4185.138450832185
35796086458096255,شیران,20120626,55.34,55,54,71597,1359069545.00,35,56,53.58,4130.799786562112
35796086458096255,شیران,20120627,52.89,56,53,261756,4915913645.00,90,55,53.78,3986.462709594729
35796086458096255,شیران,20120630,55.28,55,55,23215,453414880.00,15,53,55.29,4004.5048442156517
35796086458096255,شیران,20120701,55.54,56,56,7550,148131000.00,5,53,55.54,4010.448135620191
35796086458096255,شیران,20120702,55.62,56,56,203986,4008120914.00,13,53,55.62,4169.431180691617
35796086458096255,شیران,20120703,57.83,58,58,328984,6720485152.00,18,56,57.83,4336.055600426022
35796086458096255,شیران,20120704,60.11,60,60,542785,11530948785.00,120,58,60.14,4509.260092786882
35796086458096255,شیران,20120707,62.54,63,63,255760,5650467572.00,59,60,62.54,4689.469178588804
35796086458096255,شیران,20120708,65.04,65,65,626527,14395084352.00,106,63,65.04,4876.895118239097
35796086458096255,شیران,20120709,67.63,68,64,467227,11044870285.00,195,65,67.30,5017.623768282296
35796086458096255,شیران,20120710,66.95,70,67,403317,9879216066.00,98,67,69.59,5199.318676935354
35796086458096255,شیران,20120711,72.11,72,72,89973,2291972202.00,16,69,72.11,5290.166131261883
35796086458096255,شیران,20120714,73.37,73,73,196279,5087355401.00,15,71,73.37,5491.8135182016085
35796086458096255,شیران,20120715,76.17,76,71,1096333,29047389993.00,432,73,72.18,5623.839491545303
35796086458096255,شیران,20120716,72.00,75,72,1210498,31011083389.00,449,75,72.34,5437.687114338841
35796086458096255,شیران,20120717,70.77,72,70,473434,11705857663.00,234,73,69.62,5248.138570615498
35796086458096255,شیران,20120718,69.35,72,68,107024,2677150331.00,74,70,70.77,5280.189892118549
35796086458096255,شیران,20120721,72.18,72,71,22248,565079980.00,50,70,71.07,5292.288735334932
35796086458096255,شیران,20120722,70.77,71,70,28480,709687841.00,45,71,70.34,5291.864214520323
35796086458096255,شیران,20120723,71.87,72,70,27689,693354880.00,26,71,70.21,5295.048120629897
35796086458096255,شیران,20120724,69.93,70,68,59414,1443479187.00,85,71,69.35,5255.1431640565625
35796086458096255,شیران,20120725,67.94,69,68,34700,833797814.00,35,70,68.08,5229.03513395805
35796086458096255,شیران,20120728,67.00,69,67,56377,1347617718.00,41,70,67.65,5186.583052497055
35796086458096255,شیران,20120729,67.09,68,66,92390,2191068612.00,68,69,66.52,5118.022940937549
35796086458096255,شیران,20120730,65.54,66,66,153710,3558119427.00,52,68,65.53,4965.1954476779665
35796086458096255,شیران,20120731,66.49,67,65,104032,2419296333.00,69,66,65.25,4950.549479573923
35796086458096255,شیران,20120801,65.11,66,65,21644,499991720.00,33,66,65.22,4945.667490205909
35796086458096255,شیران,20120804,65.10,65,63,503176,11256819968.00,98,66,63.32,4748.689832226893
35796086458096255,شیران,20120805,60.80,63,61,139064,3053834255.00,65,63,63.33,4689.469178588804
35796086458096255,شیران,20120806,62.84,64,63,27126,604042189.00,26,63,63.03,4694.351167956819
35796086458096255,شیران,20120807,62.85,64,63,89945,2019832595.00,48,63,63.69,4725.97796864526
35796086458096255,شیران,20120808,64.82,66,63,105855,2440960215.00,47,63,65.55,4812.7924752329955
35796086458096255,شیران,20120811,66.75,67,67,19192,452408009.00,22,64,66.75,4830.622349446613
35796086458096255,شیران,20120812,67.00,67,67,137101,3244851162.00,68,64,67.00,4959.252156273427
35796086458096255,شیران,20120813,68.50,69,67,73065,1755202078.00,78,66,67.53,5008.921091582792
35796086458096255,شیران,20120814,67.94,69,68,621386,14967352640.00,61,67,67.94,5112.716430754924
35796086458096255,شیران,20120815,67.95,69,68,15413,371494804.00,19,68,68.23,5112.928691162229
35796086458096255,شیران,20120818,68.22,68,68,11776,283857192.00,4,68,68.31,5113.140951569534
35796086458096255,شیران,20120821,69.07,71,69,54337,1356979489.00,29,68,70.92,5162.809886878898
35796086458096255,شیران,20120822,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120825,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120826,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120827,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120902,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120903,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120904,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120905,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120908,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120909,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120910,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120911,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120915,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120916,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120917,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120918,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120919,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120922,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120923,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120924,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120925,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120926,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120929,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20120930,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121001,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121002,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121003,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121006,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121007,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121008,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121009,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121010,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121013,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121014,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121015,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121016,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121017,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121020,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121021,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121022,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121023,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121024,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121027,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121028,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121029,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121030,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121031,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121104,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121105,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121106,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121107,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121110,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121111,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121112,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121113,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121114,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121117,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121118,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121119,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121120,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121121,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121126,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121127,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121128,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121201,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121202,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121203,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121204,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121205,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121208,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121209,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121210,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121211,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121212,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121215,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121216,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121217,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121218,0,0,0,0,0.00,0,69,70.92,5162.809886878898
35796086458096255,شیران,20121219,133.04,133,130,2814703,132254105654.00,481,69,133.04,9973.479758038844
35796086458096255,شیران,20121222,138.33,138,138,176993,8648939938.00,25,133,138.33,10316.704836650988
35796086458096255,شیران,20121223,143.09,143,143,204082,10315936936.00,14,138,143.09,10725.94290193498
35796086458096255,شیران,20121224,148.76,149,149,3996152,210009776056.00,323,143,148.76,11154.921185098332
35796086458096255,شیران,20121225,154.28,155,150,1761531,95515822285.00,673,149,152.83,11509.39606529764
35796086458096255,شیران,20121226,156.54,160,151,2373954,133599967839.00,741,153,159.63,11945.378941902058
35796086458096255,شیران,20121229,164.18,164,156,371356,20916785918.00,347,159,157.40,11955.567441452697
35796086458096255,شیران,20121230,158.46,158,153,142434,7717648787.00,144,159,153.06,11640.997517826725
35796086458096255,شیران,20121231,153.06,161,151,768374,42237151607.00,416,155,157.11,11667.954589554456
35796086458096255,شیران,20130101,158.80,159,153,443745,24558810257.00,273,156,155.69,11747.339981886516
35796086458096255,شیران,20130102,157.39,157,151,262607,14165869812.00,203,157,151.73,11449.963151252246
35796086458096255,شیران,20130106,153.71,154,147,234252,12252044552.00,211,153,150.87,11101.856083272089
35796086458096255,شیران,20130107,150.03,152,146,322603,16958265759.00,195,148,150.00,11157.892830800602
35796086458096255,شیران,20130108,152.44,155,152,143391,7793368059.00,157,149,152.86,11421.732517080685
35796086458096255,شیران,20130109,154.28,156,153,96776,5264449098.00,157,152,153.57,11480.528649904163
35796086458096255,شیران,20130113,155.68,157,153,331472,18034913431.00,233,153,152.87,11548.876501056366
35796086458096255,شیران,20130114,154.16,154,151,101496,5468995375.00,115,154,151.48,11493.901055564376
35796086458096255,شیران,20130115,152.80,155,151,178868,9672781843.00,127,153,151.59,11480.528649904163
35796086458096255,شیران,20130116,150.03,155,150,309614,16600319426.00,112,153,152.01,11380.55399806352
35796086458096255,شیران,20130119,145.70,146,146,45661,2350262992.00,27,152,145.70,11279.518044186352
35796086458096255,شیران,20130120,144.41,144,144,55000,2805825000.00,9,150,144.41,11158.954132837127
35796086458096255,شیران,20130121,142.87,143,143,1101,55567470.00,3,149,142.87,11156.619268356771
35796086458096255,شیران,20130122,0,0,0,0,0.00,0,149,142.87,11156.619268356771
35796086458096255,شیران,20130123,0,0,0,0,0.00,0,149,142.87,11156.619268356771
35796086458096255,شیران,20130126,142.87,149,143,208625,10624405970.00,158,149,143.80,10809.573502413139
35796086458096255,شیران,20130127,138.42,144,138,237526,11620281774.00,141,144,138.39,10384.20364617397
35796086458096255,شیران,20130128,135.88,138,134,89354,4255373339.00,112,138,135.88,10264.488776453964
35796086458096255,شیران,20130130,134.29,142,133,186000,8908331653.00,124,137,141.54,10175.551665793178
35796086458096255,شیران,20130202,138.70,141,137,59605,2959819484.00,64,136,141.13,10281.257348631058
35796086458096255,شیران,20130203,142.60,143,140,301997,14984411317.00,64,137,142.59,10531.936889658231
35796086458096255,شیران,20130204,137.29,144,137,40345,2015232029.00,53,140,144.37,10545.733816133055
35796086458096255,شیران,20130205,146.09,146,141,444268,22291529832.00,72,141,144.93,10650.378196934407
35796086458096255,شیران,20130206,144.37,148,143,215001,10894615178.00,162,142,147.62,10755.659358957675
35796086458096255,شیران,20130209,144.37,148,142,313195,15955328741.00,157,143,147.15,10813.394189744628
35796086458096255,شیران,20130211,147.19,147,140,367647,18266552708.00,100,144,144.37,10546.158336947665
35796086458096255,شیران,20130212,141.54,142,140,58904,2929574197.00,69,141,141.96,10549.129982649934
35796086458096255,شیران,20130213,139.73,140,137,34936,1706398441.00,72,141,137.86,10518.352223590713
35796086458096255,شیران,20130216,140.24,146,139,1283888,65120507688.00,636,140,145.89,10766.060118915619
35796086458096255,شیران,20130217,149.12,149,143,890571,45301739812.00,246,144,147.61,10797.26239878945
35796086458096255,شیران,20130218,147.37,150,144,399109,20613437187.00,268,144,149.75,10963.037776894635
35796086458096255,شیران,20130219,152.05,152,149,259415,13827909354.00,159,146,151.44,11314.328750984369
35796086458096255,شیران,20130220,150.03,154,149,139450,7527641834.00,137,151,149.46,11411.756277937351
35796086458096255,شیران,20130223,153.14,153,146,159055,8240713031.00,185,152,146.10,11091.24306290684
35796086458096255,شیران,20130224,144.37,144,142,100964,5082849656.00,137,148,142.00,10892.355061262078
35796086458096255,شیران,20130225,146.06,146,140,18334,910401822.00,61,145,140.40,10860.940520980943
35796086458096255,شیران,20130226,140.40,150,140,28705,1484641821.00,65,145,147.71,10877.284572343426
35796086458096255,شیران,20130227,149.46,150,144,495167,25415729236.00,189,145,144.89,10894.902186149739
35796086458096255,شیران,20130302,150.68,151,146,270466,14083812172.00,185,145,146.07,11052.82392918464
35796086458096255,شیران,20130303,150.00,151,146,122002,6384633683.00,151,147,150.60,11085.512031909606
35796086458096255,شیران,20130304,151.44,151,142,563032,28490598826.00,203,148,143.52,10740.801130446327
35796086458096255,شیران,20130305,147.17,149,139,487900,25237078231.00,298,143,148.90,10979.381828257117
35796086458096255,شیران,20130306,152.01,152,150,429382,23045017798.00,380,146,152.28,11392.01606005799
35796086458096255,شیران,20130309,152.87,157,147,793825,43402048980.00,499,152,152.02,11605.337769399488
35796086458096255,شیران,20130310,0,0,0,0,0.00,0,155,152.02,11605.337769399488
35796086458096255,شیران,20130311,0,0,0,0,0.00,0,155,152.02,11605.337769399488
35796086458096255,شیران,20130312,162.77,169,161,255658,12767625890.00,164,155,165.80,12417.151970086994
35796086458096255,شیران,20130313,0,0,0,0,0.00,0,166,165.80,12417.151970086994
35796086458096255,شیران,20130316,0,0,0,0,0.00,0,166,165.80,12417.151970086994
35796086458096255,شیران,20130317,0,0,0,0,0.00,0,166,165.80,12417.151970086994
35796086458096255,شیران,20130318,0,0,0,0,0.00,0,166,165.80,12417.151970086994
35796086458096255,شیران,20130325,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130326,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130327,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130330,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130331,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130403,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130406,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130407,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130408,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130409,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130410,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130413,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130415,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130416,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130417,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130420,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130421,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130422,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130423,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130424,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130427,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130428,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130429,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130430,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130501,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130504,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130505,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130506,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130507,0,0,0,0,0.00,0,166,497.41,4138.8848957562695
35796086458096255,شیران,20130508,231.30,240,231,2814595,66267698309.00,1071,166,231.79,5854.013335677377
35796086458096255,شیران,20130511,228.86,244,229,1991307,48492093354.00,645,234,243.58,6054.915594224239
35796086458096255,شیران,20130512,251.95,252,244,2615035,66189333723.00,541,242,251.95,6293.362705544091
35796086458096255,شیران,20130513,261.87,262,253,2219350,57896829414.00,1127,252,261.87,6486.3084389999885
35796086458096255,شیران,20130514,260.64,261,249,645133,16399320596.00,499,260,249.14,6320.46461913519
35796086458096255,شیران,20130515,247.71,261,243,1995113,49470825770.00,871,253,243.18,6165.312379861376
35796086458096255,شیران,20130518,239.80,247,237,105479,2516112659.00,134,247,236.82,6125.281112997459
35796086458096255,شیران,20130519,235.27,249,235,1490202,35722958171.00,729,245,247.21,5960.431858769031
35796086458096255,شیران,20130520,245.72,248,242,2201673,54740643006.00,974,238,248.01,6181.971354270583
35796086458096255,شیران,20130521,248.70,252,240,483980,11899382532.00,370,247,241.20,6128.016168497478
35796086458096255,شیران,20130522,235.98,246,236,842773,20426541669.00,426,245,241.74,6026.3218321785835
35796086458096255,شیران,20130525,242.75,251,243,1117257,28112109686.00,230,241,250.75,6256.315135589286
35796086458096255,شیران,20130526,260.32,260,260,816746,21372609328.00,179,250,260.32,6506.448393136493
35796086458096255,شیران,20130527,268.58,269,256,1708269,45494719606.00,930,260,266.61,6621.818006955483
35796086458096255,شیران,20130528,266.60,276,262,2622190,72239642460.00,680,265,275.53,6849.822179093444
35796086458096255,شیران,20130529,285.02,285,285,612384,17544801600.00,61,274,285.02,7121.338597822619
35796086458096255,شیران,20130601,296.32,296,279,3906996,114110835406.00,1679,285,293.47,7262.069635369059
35796086458096255,شیران,20130602,298.45,302,298,1885264,57210736586.00,499,291,302.18,7545.272200325589
35796086458096255,شیران,20130603,308.39,314,304,4046926,127445482080.00,1611,302,313.36,7830.2152551457675
35796086458096255,شیران,20130608,318.34,320,303,1334142,41621140037.00,1014,313,305.49,7756.866039463435
35796086458096255,شیران,20130609,303.42,303,298,1039743,31224376840.00,706,310,297.95,7466.950156461404
35796086458096255,شیران,20130610,289.50,311,290,921295,28444299047.00,601,299,310.70,7676.554864326509
35796086458096255,شیران,20130611,319.42,319,319,2366950,75997456778.00,552,307,319.42,7983.3783631468405
35796086458096255,شیران,20130612,332.19,332,323,3420148,114070126235.00,1478,319,332.19,8292.688276058097
35796086458096255,شیران,20130615,345.06,345,330,7289255,250714086793.00,2381,332,331.97,8552.021265741732
35796086458096255,شیران,20130616,332.74,342,328,1866910,62259094746.00,1212,342,328.49,8291.94235183082
35796086458096255,شیران,20130617,326.80,328,319,2658619,85641949050.00,1732,332,319.54,8009.485711101569
35796086458096255,شیران,20130618,326.30,328,315,1902177,61285338857.00,1530,320,317.30,8010.977559556124
35796086458096255,شیران,20130619,322.32,322,309,1190508,37560831255.00,1156,321,311.18,7844.636456873141
35796086458096255,شیران,20130622,316.35,316,301,1111207,33728828123.00,915,314,301.31,7547.012690189237
35796086458096255,شیران,20130623,297.47,314,297,2092306,64164571379.00,1586,302,303.42,7625.08609264433
35796086458096255,شیران,20130625,313.27,313,298,1251080,37736515183.00,1164,305,301.43,7499.7708224616335
